primerid,logFC,pvalue,padj,regulation
ELMOD2,0.0311545501525979,0.556972760303228,0.723942519786053,stable
CANT1,0.0311503694602876,0.132489146281581,0.319930528150073,stable
ZNF674,0.0311281876408783,0.0199140635779738,0.0998070984736169,stable
PSMD13,0.031104435050515,0.771113734347851,0.868015280253347,stable
NMT2,0.0310946053968359,0.229506933288411,0.440146337075233,stable
MED7,0.0310883944768412,0.539031038241524,0.710876622231567,stable
ATG13,0.0310754547675425,0.348789027526034,0.557478696715251,stable
NLRX1,0.0310468336108819,0.42666782753297,0.623787118453432,stable
TELO2,0.031024977553782,0.0990243408315679,0.269413207728708,stable
ALS2,0.0309985097652156,0.35835420391184,0.565260242523118,stable
C21orf91,0.0309360197273175,0.0288184456550882,0.126672664396907,stable
CCDC144A,0.0309036081908035,0.248561736062323,0.460296721955133,stable
CASP7,0.0308700322149447,0.489123398412062,0.672978247442166,stable
DBN1,0.0308686205838771,0.0971494681418385,0.267226619839297,stable
PDPR,0.0308585536040784,0.149344079328496,0.344059936998028,stable
NDUFS7,0.0308452731369929,0.813069907511164,0.894113579472514,stable
GCLM,0.0308329700032164,0.0520247240651719,0.183013988880383,stable
MYO10,0.0308265660111621,0.316137627047937,0.527068515143751,stable
IL4R,0.0308260320436424,0.00106093838297122,0.0126897365884934,stable
WDR89,0.0308219676049057,0.0838350630243449,0.244232557294946,stable
RBBP8,0.0308168591581321,0.702934533830032,0.823210551977228,stable
DFFA,0.0307927922001102,0.47132152827513,0.65912760114806,stable
NCBP1,0.0307577716237832,0.358185885948936,0.565260242523118,stable
CTA-204B4.2,0.030754573859462,0.0348619266966169,0.142192923570052,stable
KLF12,0.0307510409745098,0.110324368746016,0.28748776029659,stable
SRPK2,0.0307351652844823,0.143334179991729,0.335847616679872,stable
CEP15,0.0307343310841448,0.582870195597196,0.741820137279353,stable
PRPF6,0.0307115122192835,0.0998396958323371,0.270931159843765,stable
STAG2,0.0306791602013773,0.191965003112246,0.395743452675356,stable
UBE2J1,0.0306529422641787,0.222320590215685,0.431260403827558,stable
CD276,0.0306056685750998,0.289711936304517,0.501762356104621,stable
RBM27,0.0305926924836997,0.25889940080415,0.47088026713732,stable
ANKRD28,0.0305865062937717,0.325240305257985,0.53585266463798,stable
ARPC1A,0.0305652069926624,0.0477662803616825,0.172921922396643,stable
DCP1A,0.0305554734377042,0.383075348900886,0.588353198798954,stable
GPRIN2,0.0305432955622752,0.448443834956849,0.640394560573893,stable
USP20,0.0305008436966819,0.479955170190563,0.665340440055506,stable
UBAP2,0.03046282518058,0.77384285529552,0.869811331064248,stable
ZNF235,0.0304532079140781,0.0614427664578464,0.203667991154881,stable
GPR155,0.0304342509040792,0.198629628255343,0.403972764814851,stable
EMC10,0.0304075488100866,0.710657035070595,0.82795234108377,stable
MGAT2,0.0303886990018206,0.119434240925005,0.301640170081276,stable
GCNT4,0.0303539526849511,0.0501411034740765,0.178696977206741,stable
TESK1,0.0303516228334712,0.458553410557348,0.649496631211221,stable
ZNF510,0.0303375202813446,0.148445085730257,0.342505233666793,stable
VTA1,0.0303186054507406,0.239457922703725,0.450285165737623,stable
KANSL1L,0.0303149976880066,0.46678980960164,0.654887941302703,stable
JMJD4,0.0303051260302145,0.000556387989489257,0.00776402600858068,stable
ZBED6,0.0302833248507731,0.0201479987896801,0.100444183199449,stable
MTMR4,0.030256844208777,0.262325996052595,0.474023963903625,stable
KLC1-AS1,0.030234282365026,0.0123508399304884,0.0720996501004249,stable
THOC6,0.0302300582057824,0.532885903140303,0.705709918076681,stable
PPP1R13B,0.0302300574411115,0.423720049499232,0.621720547962864,stable
TRIM47,0.0301372003149216,0.541197023836009,0.71250322233402,stable
KLF16,0.0301038073894618,0.158603466045081,0.355784798315621,stable
SFMBT1,0.0300907619241548,0.311136222717863,0.52229184104685,stable
CACTIN,0.0300532689522754,0.232976715288157,0.444152739813229,stable
TGFBI,0.0300482820903497,0.130480663122347,0.317431601652357,stable
ZNF219,0.0300397459729533,0.177629794071058,0.379523568536963,stable
MAK16,0.0300233345641346,0.28657726409302,0.498131712855487,stable
JRK,0.0300231461626624,0.162903772546514,0.361980372079701,stable
IL8,0.0300223855059672,0.489164983613711,0.672978247442166,stable
MED28,0.0300214109197065,0.292840669826753,0.504820807779189,stable
ING3,0.0300088507420587,0.565755182424197,0.730794046306925,stable
CCDC12,0.030007063684791,0.669661111873471,0.802936481759815,stable
ZKSCAN2,0.0300050448168997,0.0248193218591326,0.114891951757719,stable
CACNB1,0.0299987937325651,0.19525497753536,0.399865445701497,stable
NOL10,0.0299815528837056,0.0826019986861259,0.242198808332742,stable
PINK1,0.02991600366286,0.4299767879578,0.625718601904303,stable
DDX51,0.0298563398985439,0.256526270984971,0.468941454778014,stable
CDK17,0.0298202284791755,0.428882792392335,0.624843018105297,stable
TTC39B,0.0297393267104625,0.495822519399968,0.678087339688675,stable
HPGD,0.0297177884044802,0.236168284053546,0.447394549242671,stable
ADRBK2,0.0296961078370099,0.0297345385599707,0.128754870477181,stable
SEL1L,0.0296960858002046,0.172530221565754,0.37321931553853,stable
KCTD1,0.0296774055899591,0.0540472363469518,0.187547502193539,stable
INTS4,0.0296727118291491,0.0982723755274853,0.268382823603213,stable
ZNF25,0.0296568809754534,0.189543235132861,0.393381965206058,stable
ERICH2,0.0296539760704188,0.00269444782696613,0.0252390270014053,stable
HABP4,0.0296119363707112,0.0212442916801908,0.103959256004264,stable
CMTR2,0.0296092316834329,0.470798669458255,0.658697829398845,stable
ICAM5,0.0296067733565082,0.0595697684370244,0.199610978446871,stable
KPNB1,0.0295955785738571,0.889605175363344,0.938430588854118,stable
DTNBP1,0.0295735465651069,0.351456349161944,0.559474203953068,stable
PARP8,0.0295686060624221,0.0625859186692002,0.205935469666838,stable
MECP2,0.0295486819122629,0.465005759692556,0.654036406222737,stable
CDR2,0.0295082759898888,0.109463995328513,0.285916213439261,stable
MTPAP,0.029503760667113,0.0310019048164017,0.132136431128206,stable
NELFCD,0.0294992167964272,0.483570746099461,0.66830633976441,stable
CTBP2,0.0294858018266855,0.214022746787627,0.422583436719748,stable
CEP120,0.0294741838712682,0.30088196534749,0.511994783367845,stable
ORAI1,0.0294353305573878,0.682384844834579,0.810673515699548,stable
SH3GL3,0.0293667818959887,0.512216825225294,0.689422866279894,stable
ZFAND2A,0.02931991568211,0.377820363476011,0.583951969039166,stable
TEAD4,0.0293147732210117,0.409892018642709,0.610890031198303,stable
NNT,0.0293108276833521,0.0889132585835091,0.253484459724165,stable
PPM1B,0.0292958258172799,0.614755258508316,0.763928868558062,stable
APOL1,0.0292875074354472,0.356000323150826,0.563557793483258,stable
ANGPTL7,0.0292362418876736,0.0647076261601794,0.209421769177134,stable
RAB7B,0.0292324258234159,0.00688034812874648,0.0488133346058021,stable
NCS1,0.0292272505520851,0.0855964230175255,0.247379368894417,stable
DPCD,0.029217059858519,0.326312937211676,0.536785001275135,stable
KAZN,0.0292169167327648,0.656309675362473,0.793455614049861,stable
ZNF184,0.0292114279069579,0.00237382700780151,0.0229933925066289,stable
AKAP8,0.0291951418907585,0.451555126819882,0.642944145931145,stable
CDHR3,0.0291793767804081,0.0751817032633641,0.228839925470957,stable
TCAIM,0.0291749190957256,0.107571171840265,0.282724146328833,stable
CLEC2B,0.0291450503303742,0.261275364498,0.472879783183826,stable
RNF20,0.0291422498279815,0.182215662676418,0.384964441852148,stable
IPO13,0.0291406342917454,0.331304988028876,0.541509543043105,stable
PKD1,0.0291292960199265,0.246173214939565,0.457606657454568,stable
SREK1,0.0291275203051462,0.557253659156854,0.724127642131751,stable
EIF2S1,0.0291263791845375,0.740557159615737,0.846905296954137,stable
DNPEP,0.0291213021184529,0.530756365447438,0.704447970817533,stable
MRTO4,0.0291036864329211,0.603032001989131,0.755040785856308,stable
ANKRD46,0.029099325648208,0.316822138070437,0.527562159892797,stable
TGFBR3,0.029082869951178,0.17686377655371,0.378432138034754,stable
GSKIP,0.029074868979093,0.19139150000185,0.395119315687229,stable
CLHC1,0.0290625974390115,0.224410461644782,0.433912287748468,stable
C1orf162,0.0290620542032168,0.248537137713973,0.460296721955133,stable
PPIL1,0.0290615117508027,0.0940166333203165,0.261849926112451,stable
LANCL2,0.0290479865796425,0.280368932121247,0.491518294917456,stable
ARRDC4,0.0290345649714249,0.13923448118113,0.329612797194224,stable
POLG,0.029019388830491,0.250462999615235,0.462724213800503,stable
LINC01003,0.0290138252139188,0.196386568120162,0.401241753083881,stable
FAM65A,0.0289915718237728,0.70043335757901,0.821698403363322,stable
TNFRSF21,0.0289325703765582,0.0545152796632733,0.188620090179409,stable
ABI2,0.0288991263829289,0.432464601613183,0.62762047846605,stable
PTPN14,0.0288760772381138,0.742369536209734,0.848263713836959,stable
UPF3A,0.0288499285725171,0.799543908316448,0.886416174066775,stable
RGPD5,0.0288428430947864,0.165625070178214,0.365791137029977,stable
ANAPC16,0.0288410111301634,0.240222308508163,0.450864041026222,stable
AIFM2,0.028818040299357,0.646313530727519,0.786906035818047,stable
WASHC1,0.0288178309950045,0.361701644935523,0.568614229411811,stable
CIRH1A,0.0287947832135801,0.0261811939596357,0.11928397874118,stable
CHAC2,0.0287941854424829,0.181527977515001,0.38398095034974,stable
RAB8B,0.0287760218171275,0.133696231221203,0.321460017790712,stable
PELATON,0.0287559865365252,0.108134158843754,0.283594069449915,stable
PTGDS,0.0287230813456817,0.275378054715576,0.486026760156396,stable
LPGAT1,0.0287167214161681,0.58566823822758,0.743813874711058,stable
PANK2,0.0286902593674689,0.550735067363514,0.719413723376596,stable
PPP2R2D,0.0286642581008456,0.216376341440139,0.424897092010324,stable
S100A11,0.0286541849329121,0.791877740975681,0.881835975738974,stable
PTCD1,0.0286485827727402,0.0592601095670759,0.199136312250275,stable
MPST,0.028629216738402,0.689029494714387,0.814987480446707,stable
RPUSD3,0.028618296556285,0.748389731864092,0.852830808455921,stable
TMEM134,0.0286042878164705,0.590940049856818,0.746854907394928,stable
CHMP5,0.0285447302689236,0.655027933895627,0.792386092423567,stable
RNF26,0.0285018051154362,0.250963919033302,0.463131483433437,stable
TRIM25,0.0284827809965711,0.624189335592511,0.770616977926207,stable
ARL17A,0.0284668743142895,0.00624519018081489,0.0456859394196776,stable
LETM1,0.0284475260733836,0.296372409337962,0.507758420707392,stable
DGUOK,0.0284331971284444,0.555710651388374,0.723121886584147,stable
PKN3,0.0284048493086472,0.0460528980180872,0.169206680304508,stable
ZNF236,0.0284020349319345,0.409450413415363,0.610495837818917,stable
PRPS1,0.0284012117395185,0.0391864186631746,0.153431335554204,stable
YIF1A,0.0283937014075824,0.0541585812986283,0.187600142737522,stable
ZC3H4,0.0283804404376683,0.00287934410838588,0.0265638508535162,stable
UBTF,0.0283695288134615,0.391776626755551,0.595212215443681,stable
SDHAF1,0.0283550817889569,0.54393886499075,0.714437384284336,stable
SEC24D,0.0283463980662994,0.165980300691356,0.366045301555983,stable
CLP1,0.0283286900342681,0.0527206188964253,0.184394954303203,stable
RIMS3,0.0283065546500896,0.0656397163013996,0.211319434308219,stable
SLC35B3,0.0282983737362249,0.122033207477216,0.305363177371622,stable
FAM96B,0.0282890570868726,0.919415105773757,0.955853908230856,stable
PSMC3IP,0.0282712055487089,0.243490893199318,0.454347772631119,stable
FAM91A1,0.0282640169945723,0.325213145160812,0.53585266463798,stable
SMS,0.0282628874092023,0.718606589250229,0.832630042369175,stable
ZFP62,0.0282275417947145,0.316595131641931,0.527255979453809,stable
MYG1,0.0282096684564242,0.143885073968435,0.336376438369145,stable
REV3L,0.0282011166705616,0.679349291831463,0.809281197600619,stable
MAGI3,0.0281306572457872,0.875050733870372,0.928585931204051,stable
PSEN1,0.0281285694798477,0.448609999770526,0.640482204764647,stable
ZBTB42,0.0281193842311733,0.256914662196783,0.469295402076132,stable
RBBP5,0.0281144854198837,0.0594876634129732,0.199499917026114,stable
TOMM70A,0.0280778385414112,0.32441152018691,0.535530914620498,stable
ABHD17B,0.0280740680299809,0.0478611640799923,0.173058025634564,stable
MATN3,0.02802797905058,0.304796464806781,0.515793204355593,stable
RABGEF1P1,0.0280277046421067,0.272964405692873,0.48379250328979,stable
DDX55,0.0280255727976657,0.4286724123572,0.624843018105297,stable
LONP1,0.0280068841690209,0.0168436563040687,0.0888415270435167,stable
GBA1,0.0280034518160989,0.676828530674555,0.80780628382794,stable
SSNA1,0.0279647903004288,0.608776146341145,0.75909280694746,stable
FAM129A,0.0279290425717686,0.128818445320473,0.315503240953208,stable
ATIC,0.0279247923551596,0.485427420666403,0.669660849816738,stable
LAMP1,0.0279047541986304,0.602916302011465,0.75497325095146,stable
PABIR1,0.0278618033489161,0.256324918987523,0.468941454778014,stable
TPD52,0.0278507125864383,0.746106473238352,0.851181103953861,stable
LASP1NB,0.0278483230909711,0.103477391714231,0.27631352794511,stable
GEN1,0.0278386026174849,0.00107002433673496,0.0127361027188394,stable
SRBD1,0.0278296945499812,0.259115338958738,0.470930920062118,stable
PIH1D1,0.0278283815813128,0.587932695327825,0.744832549247315,stable
STOML2,0.0277670053195748,0.639784593472686,0.782463919020522,stable
DCK,0.027762336626424,0.0193953662971621,0.0979118679840631,stable
RNF223,0.0277498420227562,0.00319006710412531,0.0286520060843702,stable
OTUD6B,0.0277410190189721,0.155052208705676,0.351578222819177,stable
LIFR,0.0277344648772774,0.090641937894535,0.256245848478908,stable
CDYL2,0.0277291988200691,0.160834201927538,0.358438885025017,stable
STK35,0.0277180641616093,0.461455482977411,0.651667262467176,stable
CLEC14A,0.0277120329836418,0.0624680814235662,0.205658450665681,stable
KBTBD2,0.0276512232493253,0.26487033296306,0.476026843094428,stable
SMC6,0.0276503194581757,0.152808485384816,0.348429570107069,stable
FAM208A,0.0276473499269899,0.698266200371211,0.820494668205103,stable
MCM3,0.0276348230849998,0.124383632766058,0.308849385929778,stable
DCAF5,0.0276273196971163,0.598830657076012,0.752168716820506,stable
NINJ2-AS1,0.0276172039069732,0.304134986980188,0.51527538679675,stable
CASK,0.0276151526054662,0.0320218116587716,0.134698770033319,stable
RELB,0.0276109767068374,0.215513535389022,0.423857968456189,stable
FZD1,0.0275774745185105,0.0289789538744377,0.126971764037527,stable
PDK1,0.027576880145395,0.0410318046184558,0.158274780579364,stable
BCAR3,0.0275717636539008,0.472253045110514,0.660014465197924,stable
EIF2S3,0.0275314853209382,0.795488660202484,0.884487300556228,stable
RFC1,0.027453731014642,0.154855107900771,0.351254294059086,stable
FHIP2B,0.0274013288642703,0.534901205915699,0.707491056168957,stable
CASP8AP2,0.0273873575829257,0.622672431829028,0.769854132363511,stable
LMTK3,0.0273727307856733,0.171347827153429,0.372337913439615,stable
PHF2,0.0273535931908538,0.323396401650303,0.534577094492671,stable
PLP2,0.0273409345825442,0.0172410919500669,0.0900662854690673,stable
CXCL1,0.0273109808181655,0.41811632527929,0.61712798360469,stable
NCF2,0.0272688452748801,0.134060032622294,0.322018046526807,stable
TNFSF13B,0.027267349193,0.0384539837873373,0.1518613333351,stable
TRIM23,0.0272577208186341,0.568343432940567,0.732233360483294,stable
EMSY-DT,0.0272334236998501,0.00710235160979854,0.0497245968374441,stable
HYCC1,0.0272165124132327,0.118482243485162,0.300047015612724,stable
GPATCH11,0.0271813582763706,0.460418023058402,0.651029486855513,stable
PPP4R2,0.0271703087882984,0.253986445551455,0.466392089963205,stable
BNAT1,0.0271643400431344,0.0241146581268242,0.112898345822405,stable
TBCB,0.0271434145363951,0.851322097398852,0.915264847722389,stable
KCNQ1OT1,0.0271372011866138,0.682601904673316,0.810673515699548,stable
BRWD3,0.0271265214007553,0.31028493208928,0.521650805922068,stable
SMTN,0.0271012567977244,0.484816268141323,0.669044260754067,stable
ZNF653,0.0270892105067742,0.179792399520876,0.38242253205902,stable
ANKS1A,0.0270689581968842,0.889241811637008,0.938209209861107,stable
SH2B3,0.0270597632209237,0.204578716828621,0.410837889685078,stable
ZGLP1,0.0270577624737211,0.0731686468359832,0.225009695326556,stable
RAI1,0.0270407133070864,0.621656954813976,0.769366736002077,stable
KIAA1671,0.0270354843281698,0.470206320866078,0.658321162096774,stable
ATF7IP2,0.0270243221133102,0.236030439361139,0.447394549242671,stable
GTPBP8,0.0270230043440189,0.10060946594232,0.271601327012901,stable
CASP9,0.0270140157331702,0.271490135203461,0.482228336635732,stable
CSAD,0.0270029539511715,0.538712552356248,0.710701589660908,stable
FAM178A,0.026927029338935,0.619936004751234,0.768051274812051,stable
SERPINB8,0.0269161192629686,0.166014001294697,0.366045301555983,stable
TMEM194A,0.0269107465640923,0.142163925437111,0.334376834876398,stable
IL17D,0.026909529394379,0.0442689094857373,0.165537824886403,stable
APH1A,0.0268982148098085,0.194735199890968,0.399068412986956,stable
ZC2HC1A,0.0268962624452347,0.588534966024745,0.744900748052028,stable
IKBKB,0.0268660130456397,0.617192250929978,0.766100535679128,stable
LYSMD3,0.0268491420243613,0.66685084189449,0.800745058086272,stable
HIVEP2,0.0268333719146453,0.16252799400938,0.361422994136923,stable
PARP12,0.0268222160088377,0.565089010581621,0.73045512039674,stable
COLGALT1,0.0267981212350557,0.0889393690900641,0.253484459724165,stable
MIRLET7IHG,0.0267649769037262,0.0710589460456821,0.221192909717957,stable
TMEM201,0.0267648150593188,0.154870896075779,0.351254294059086,stable
HDAC10,0.0267643883205287,0.0999614764806657,0.271090106355419,stable
LEPREL4,0.0267589930496081,0.00943331869105288,0.0600487051680218,stable
NDUFA2,0.0267319869536103,0.921577323539671,0.957361119209546,stable
KIAA0947,0.0266826840038468,0.0478720433758009,0.173058025634564,stable
PUS7,0.0266819961415529,0.313691084958013,0.524323202517798,stable
EML4,0.0266729318461858,0.334936549174805,0.54437765950177,stable
NFRKB,0.0266724379740208,0.481757582126872,0.667082542356013,stable
SCARB2,0.0266489969587778,0.875318401418192,0.928585931204051,stable
ME2,0.026646076862237,0.623332105664036,0.770086274374544,stable
RRP12,0.026629772090642,0.185827540758467,0.389960412495233,stable
FBXO5,0.0266196954976515,0.0807098194617087,0.238773191184538,stable
TTC8,0.026603621713752,0.504019298193592,0.68305231719717,stable
KLHL35,0.0265882863515464,0.112799997573062,0.29121094559373,stable
DPY19L3,0.0265807250026437,0.488372718607427,0.672131064203692,stable
ACADM,0.0265769420494248,0.459373287491766,0.650078613834145,stable
SETD3,0.0265746962948782,0.199343284134477,0.404577835839257,stable
SENP2,0.0265682014354413,0.660260350484434,0.796115853651777,stable
BRD2,0.0265569651326539,0.782469281891331,0.875350016586113,stable
RALY,0.0265195982419886,0.000701934275576261,0.00918677150390173,stable
UBE2Q2,0.0265140781954099,0.275895479391609,0.486671858334838,stable
MAN2B2,0.0265120011160749,0.411048562126733,0.611792068206257,stable
CXCL2,0.0264961948868745,0.904606266551672,0.946411445959234,stable
NADK,0.0264934029894454,0.777912690121715,0.873234097797885,stable
ERI1,0.0264807821109297,0.295756175593271,0.507425527028635,stable
CNOT6L,0.0264581967432034,0.691591058558846,0.816654665748003,stable
APPL1,0.0264131723807911,0.894367142217251,0.941239233927188,stable
POPDC2,0.0264130612523417,0.00671278281601019,0.0479052680263018,stable
GSK3A,0.0263815873136992,0.593428236601157,0.748459220409878,stable
ICA1L,0.026378656257175,0.1942176244708,0.39867611108834,stable
PSMG4,0.0263737802559722,0.736402183812829,0.844317729719822,stable
DIRC2,0.0263732915145357,0.518569837743909,0.695128133934822,stable
HDDC2,0.0263640670988683,0.681934760184845,0.810655500194452,stable
PGLS-DT,0.0263636551268121,0.0358655812715388,0.145509746253996,stable
ZBTB18,0.0263474327356124,0.289662274344271,0.50174743397823,stable
ATP8B1-AS1,0.0262930684921394,0.157941958100932,0.355273882901496,stable
PRRT3,0.0262877536465745,0.203576353167243,0.409699924451164,stable
RCC2,0.0262781001630819,0.269555843454681,0.480500679976002,stable
DHX37,0.0262753032339592,0.343477754662373,0.552675012898887,stable
FOXA1,0.0262750631442336,0.191226980472401,0.395026705403082,stable
LINC00685,0.026218223028595,0.236328704008354,0.447394549242671,stable
ZFP91,0.0262166265058952,0.594164213563501,0.749001066989815,stable
IMPACT,0.026183517905738,0.0750340542695728,0.228710069705749,stable
CPPED1,0.0261811199734148,0.0731246337335783,0.224999849550878,stable
NUP54,0.0261294629899239,0.0357506005026313,0.145187820778793,stable
CLCF1,0.0261250916661354,0.210803270889084,0.419052350554736,stable
RNF34,0.026120861111687,0.0213596087560337,0.104314765255196,stable
SEC22B,0.0260937735666656,0.483618582260471,0.66830633976441,stable
GGA3,0.0260742656014887,0.585985628459843,0.743926535918096,stable
TMX1,0.0260718061885727,0.39305326766629,0.596124978346439,stable
SLC1A1,0.0260405297692192,0.0408641340815659,0.157856280909705,stable
ST6GALNAC2,0.0260310537326223,0.0364447909431727,0.146981565321459,stable
SND1,0.0260196193583682,0.75123512028819,0.854800966986345,stable
NIFK,0.0260112958892921,0.348231748774119,0.556841452640751,stable
PAQR3,0.0259999734134116,0.178136094055662,0.379936123257474,stable
GCLC,0.0259955451713856,0.00731822435649916,0.0507065503838525,stable
KRT13,0.0259830281217682,0.500917556101412,0.681225204298708,stable
FBXW9,0.0259733061242812,0.112499267655434,0.290922582572462,stable
MOB1B,0.0259698616149591,0.579018915973165,0.739672612483642,stable
WBSCR27,0.0259417440652467,0.129940000098585,0.316600869285451,stable
PDLIM7,0.0259125249690967,0.104366383069292,0.27749824601782,stable
RNF208,0.0258911513769119,0.00926637928719155,0.0591499845465428,stable
LRP10,0.0258800110047058,0.14894042781906,0.343324116473729,stable
DHX57,0.0258691430040911,0.430657866405889,0.626120351309601,stable
PCCB,0.0258582081652922,0.29518425054223,0.507073113916275,stable
HM13-AS1,0.0258575079524251,0.12282223850226,0.30638633113475,stable
ATP11B,0.025849615532436,0.0702982780698467,0.219825968851305,stable
PUF60,0.0258489415766084,0.331853021729397,0.541598309428591,stable
ZNF326,0.0258458656718109,0.510953467801801,0.688404628062296,stable
IFRD2,0.0258318755665113,0.319390886112503,0.53046660215207,stable
EDRF1,0.0257866549226252,0.494842795521897,0.677223279496156,stable
ANKRD52,0.0257636859488466,0.0670400137610574,0.213466300655162,stable
MMS22L,0.0257525870358242,0.22264016715041,0.431581573619824,stable
ZNF561,0.0257474501990976,0.269333457646126,0.480492146273533,stable
RILPL1,0.0257322642669298,0.750523341944816,0.854306484023972,stable
SEC23B,0.0257218924063666,0.643631476748358,0.784969686897329,stable
PGAP1,0.025692320267985,0.152209830603777,0.347648163172752,stable
ACER3,0.0256775347007684,0.0919229377600065,0.257958216523949,stable
RBBP7,0.0256566571807186,0.70249181846862,0.823086359528459,stable
C11orf83,0.0256331337122362,0.146835414287711,0.339688891796552,stable
DDB2,0.0256270178475242,0.00932815073254683,0.0594821672168245,stable
SMU1,0.0256169576078279,0.693838479112034,0.818280903875109,stable
CYP2U1,0.0256154807704615,0.237239990793145,0.448256283149934,stable
POLR2K,0.0256074974499039,0.724122307168332,0.836246677640594,stable
RALB,0.0255864112814487,0.153192560285487,0.348914823351928,stable
EIF2AK3,0.0255235875789259,0.30615250392058,0.517192953002374,stable
BOLA2B,0.0255146462533373,0.0160210089827575,0.0858198132362963,stable
ZBTB17,0.025479795788453,0.181572291292525,0.38398095034974,stable
SASH1,0.0254755271916839,0.65302774320506,0.790827336332341,stable
TSFM,0.0254361417110882,3.19341623863185e-05,0.000782290983988693,stable
IFIT2,0.0253974558502091,0.616424902122545,0.765458960132669,stable
GSTT2B,0.0253923818404361,0.586540881715658,0.744149012775527,stable
CRISPLD1,0.0253864874362294,0.265830745773636,0.477023998214055,stable
PPAN,0.0253201803163972,0.185223831734577,0.389233032795072,stable
SAAL1,0.0253001386107888,0.263545280938999,0.474943949048818,stable
WDR19,0.0252817713105674,0.649005868796949,0.788725322520873,stable
B4GALT2,0.0252623848806601,0.329461463559027,0.539885587752813,stable
CPQ,0.0252382178818063,0.713155989735776,0.829479183557761,stable
RBAK,0.0252322105044635,0.336033838220904,0.545508318514254,stable
ALDOC,0.0252317971592477,0.0455514833563238,0.16822396753707,stable
UBA5,0.0252297295054262,0.497336141788088,0.679190816357679,stable
HIP1R,0.0251658997602165,0.443461665116335,0.637150375456286,stable
SMC4,0.0251593028042292,0.84045211400274,0.907388565888104,stable
FAM111A,0.0251463114338095,0.800636456695831,0.886916593601572,stable
SETD7,0.0251455947551389,0.196053682630622,0.400887893496579,stable
IFIT3,0.025086490199867,0.762887371177003,0.862357612841473,stable
VAPB,0.0250863737881718,0.508107097704209,0.68643626131712,stable
DHX40,0.0250553396987949,0.296133673054293,0.507633995150144,stable
RSRC1,0.0250334540849105,0.207299848554585,0.414735408957651,stable
ATXN7L3,0.0250226857231388,0.476115974634358,0.662271469495948,stable
SP4,0.0249291917443713,0.0532819564131878,0.185719599428231,stable
RBP4,0.02492784162379,0.019794403275492,0.0994548996298668,stable
ABTB2,0.0249127186998888,0.000780204377058749,0.00999708417732301,stable
CRYBB2,0.0248926811595926,0.0998482391276309,0.270931159843765,stable
ACTR1B,0.0248913099766814,0.82346101078609,0.8983602893707,stable
CSPP1,0.0248785030742756,0.232747342619469,0.444133666793302,stable
FAM135A,0.0248760643263462,0.582607568685788,0.741644675367211,stable
KLF5,0.0248700926621054,0.813477368273431,0.894239869584031,stable
ACADSB,0.0248624091020196,0.0210001358854893,0.103297047300388,stable
ARHGAP1,0.0248480568313638,0.55744016051085,0.724205927165531,stable
CEP78,0.024832830671345,0.300816163354897,0.511994783367845,stable
C1orf233,0.0247868418856722,0.00423455229533154,0.035237624003282,stable
MAP3K1,0.02477721078249,0.163407005885997,0.362520370226938,stable
PARP4,0.0247756862982835,0.461398470995574,0.651662034598486,stable
YWHAB,0.0247457569696197,0.815673947524944,0.895446639833401,stable
KCTD2,0.0247364685510167,0.540193555530506,0.711718691830664,stable
SATB1,0.0247342808674136,0.185702133887298,0.389837349242372,stable
SCX,0.0247248493383599,0.324310665455702,0.535436733459009,stable
SEMA3B-AS1,0.0247200761033616,0.334919645979226,0.54437765950177,stable
RAB3GAP2,0.0247102809670019,0.582058021577527,0.741540099610598,stable
PARP16,0.0246823845724912,0.0459659425710611,0.169090485100406,stable
C1orf174,0.0246783217207048,0.601373396456551,0.754200102419707,stable
EFTUD2,0.0246743287593769,0.571055031080695,0.734024889582589,stable
ZC3H11A,0.024664545356816,0.551847338441924,0.720164606076019,stable
CYS1,0.0246345618306902,0.202840375609574,0.408891944500567,stable
E4F1,0.0246251784308031,0.431836478069326,0.62700666443989,stable
UBR3,0.0246215862436635,0.415817060075444,0.615220012389522,stable
FAM215B,0.0245964101575364,0.238784642413109,0.449892643165512,stable
DIS3L,0.0245944651429235,0.280268888772293,0.491465628511335,stable
EXOC6B,0.0245307192514878,0.417761994992057,0.616913172417521,stable
RMND5A,0.0245297183349643,0.559777010210323,0.725884012216455,stable
SENP1,0.0245283242136984,0.113778097820972,0.29274331041119,stable
CD37,0.0245240572758517,0.356004031518138,0.563557793483258,stable
PRDM2,0.0244791107604968,0.786105290274946,0.877566307609218,stable
INTS15,0.0244550691628902,0.324007401259207,0.535081353180969,stable
SLMAP,0.0244435442022888,0.0271747293519772,0.121902345540759,stable
ZNF84,0.0244348477526949,0.633898321203501,0.777794958997876,stable
GALM,0.0244243182432298,0.536292377593866,0.708564421066517,stable
ABHD10,0.024397059692,0.337547428553582,0.54709357818072,stable
SCAP,0.0243894783836076,0.180298429714451,0.382923788448655,stable
DUS1L,0.0243877548108785,0.607743932625666,0.758295851277133,stable
DTD2,0.0243842194411986,0.517864721415657,0.6945011908486,stable
TIAM2,0.0243407847408028,0.225466013507833,0.434921342767832,stable
AVL9,0.0243143040825071,0.50614475380969,0.684416850878545,stable
HMGB1,0.0243040242607144,0.926373451332858,0.960392593426584,stable
LRRC47,0.0242659042952735,0.121693496052321,0.305134985005341,stable
TADA2B,0.0242520108631756,0.347207483881619,0.556478862327115,stable
