"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0044409","symbiont entry into host","7/230","92/10170",0.0760869565217391,3.36436672967864,3.46522489378222,0.004747334681337,0.0624453694187562,0.0515208108236841,"GAS6/CD46/F11R/CD55/RNASEK/EGFR/CAV1",7,"3"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","11/230","195/10170",0.0564102564102564,2.4943143812709,3.20488668719752,0.00475172144825937,0.0624453694187562,0.0515208108236841,"GAS6/SEMA3E/FN1/PTPN1/VEGFA/PROS1/PLXNB1/ERBB3/EGFR/ERBB2/SEMA5A",11,"3"
"GO:0048863","stem cell differentiation","10/230","168/10170",0.0595238095238095,2.63198757763975,3.24442630506142,0.00481043320595791,0.0629467798147142,0.0519345015488034,"N4BP2L2/TGFBR2/SEMA3E/FN1/TACSTD2/GPM6A/SEMA3B/LAMA5/SEMA5A/FOLR1",10,"3"
"GO:0001654","eye development","12/230","224/10170",0.0535714285714286,2.36878881987578,3.15098314780532,0.00490435518926906,0.0639027046363484,0.0527231912844155,"COL4A1/TGFBR2/ATP2B4/PXDN/VEGFA/EGFR/GPM6A/EFEMP1/SLC1A1/LAMB2/COL8A1/AQP1",12,"3"
"GO:0044089","positive regulation of cellular component biogenesis","16/230","344/10170",0.0465116279069767,2.05662285136502,3.03263881827372,0.00501913291230466,0.064793020378713,0.0534577499772805,"EPB41L5/CD47/AGRN/RGCC/PXN/DYNC1H1/BAIAP2/VEGFA/ABCA1/EPS8L2/PIEZO1/GPM6A/LIMCH1/CAV1/HYAL1/BDNF",16,"3"
"GO:0043010","camera-type eye development","11/230","197/10170",0.0558375634517767,2.46899139262856,3.1670090480601,0.00512712777784882,0.064793020378713,0.0534577499772805,"COL4A1/TGFBR2/ATP2B4/VEGFA/EGFR/GPM6A/EFEMP1/SLC1A1/LAMB2/COL8A1/AQP1",11,"3"
"GO:0031032","actomyosin structure organization","9/230","143/10170",0.0629370629370629,2.78291273943448,3.26604714089914,0.00512760041076952,0.064793020378713,0.0534577499772805,"EPB41L5/CD47/F11R/CFLAR/RGCC/PXN/TACSTD2/NEBL/LIMCH1",9,"3"
"GO:0001916","positive regulation of T cell mediated cytotoxicity","3/230","16/10170",0.1875,8.29076086956522,4.43939833956415,0.00514196732593967,0.064793020378713,0.0534577499772805,"HLA-C/HLA-E/B2M",3,"3"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","3/230","16/10170",0.1875,8.29076086956522,4.43939833956415,0.00514196732593967,0.064793020378713,0.0534577499772805,"HLA-C/HLA-E/B2M",3,"3"
"GO:0002691","regulation of cellular extravasation","3/230","16/10170",0.1875,8.29076086956522,4.43939833956415,0.00514196732593967,0.064793020378713,0.0534577499772805,"CD47/CD99/AGER",3,"3"
"GO:0003091","renal water homeostasis","3/230","16/10170",0.1875,8.29076086956522,4.43939833956415,0.00514196732593967,0.064793020378713,0.0534577499772805,"AQP4/WFS1/AQP1",3,"3"
"GO:2000352","negative regulation of endothelial cell apoptotic process","3/230","16/10170",0.1875,8.29076086956522,4.43939833956415,0.00514196732593967,0.064793020378713,0.0534577499772805,"GAS6/SEMA5A/NDNF",3,"3"
"GO:0008285","negative regulation of cell population proliferation","19/230","440/10170",0.0431818181818182,1.90938735177866,2.96639292812859,0.00517060228899241,0.0648757630841325,0.0535260171892873,"IGFBP7/DHCR24/HLA-E/B2M/PTPN1/RGCC/SPINT2/DUSP1/PLXNB1/SPINT1/ERBB2/WWC2/MAGED1/HSPG2/COL4A3/PDPN/SPARC/CAV1/SULT2B1",19,"3"
"GO:0001657","ureteric bud development","5/230","50/10170",0.1,4.42173913043478,3.68936388137164,0.00524335793984158,0.0648757630841325,0.0535260171892873,"VEGFA/TACSTD2/MAGED1/LAMA5/NPNT",5,"3"
"GO:0051893","regulation of focal adhesion assembly","5/230","50/10170",0.1,4.42173913043478,3.68936388137164,0.00524335793984158,0.0648757630841325,0.0535260171892873,"EPB41L5/PEAK1/MACF1/VEGFA/LIMCH1",5,"3"
"GO:0090109","regulation of cell-substrate junction assembly","5/230","50/10170",0.1,4.42173913043478,3.68936388137164,0.00524335793984158,0.0648757630841325,0.0535260171892873,"EPB41L5/PEAK1/MACF1/VEGFA/LIMCH1",5,"3"
"GO:0150063","visual system development","12/230","226/10170",0.0530973451327434,2.34782608695652,3.11686052779224,0.00525998723479403,0.0648757630841325,0.0535260171892873,"COL4A1/TGFBR2/ATP2B4/PXDN/VEGFA/EGFR/GPM6A/EFEMP1/SLC1A1/LAMB2/COL8A1/AQP1",12,"3"
"GO:0051492","regulation of stress fiber assembly","6/230","71/10170",0.0845070422535211,3.736680955297,3.51984879598823,0.00527565806921913,0.0648757630841325,0.0535260171892873,"CD47/F11R/RGCC/PXN/TACSTD2/LIMCH1",6,"3"
"GO:0022409","positive regulation of cell-cell adhesion","11/230","199/10170",0.0552763819095477,2.44417740878305,3.12959094549642,0.00552566008401555,0.0676782847090224,0.0558382492700519,"CD47/CD46/TGFBR2/F11R/HLA-E/B2M/CD55/PIEZO1/AGER/PDPN/CAV1",11,"3"
"GO:0045807","positive regulation of endocytosis","7/230","95/10170",0.0736842105263158,3.25812356979405,3.36354179511327,0.00565767364343551,0.068816553973354,0.0567773830437793,"GAS6/CD47/CD151/B2M/NEDD4L/RAB31/VEGFA",7,"3"
"GO:0007589","body fluid secretion","5/230","51/10170",0.0980392156862745,4.33503836317136,3.63184222495709,0.00570849272019331,0.068816553973354,0.0567773830437793,"VEGFA/EGFR/SCNN1B/CAV1/AQP1",5,"3"
"GO:0072163","mesonephric epithelium development","5/230","51/10170",0.0980392156862745,4.33503836317136,3.63184222495709,0.00570849272019331,0.068816553973354,0.0567773830437793,"VEGFA/TACSTD2/MAGED1/LAMA5/NPNT",5,"3"
"GO:0072164","mesonephric tubule development","5/230","51/10170",0.0980392156862745,4.33503836317136,3.63184222495709,0.00570849272019331,0.068816553973354,0.0567773830437793,"VEGFA/TACSTD2/MAGED1/LAMA5/NPNT",5,"3"
"GO:0048880","sensory system development","12/230","229/10170",0.0524017467248908,2.31706853996582,3.06634438833708,0.00583170868538914,0.0700262431163198,0.0577754420843506,"COL4A1/TGFBR2/ATP2B4/PXDN/VEGFA/EGFR/GPM6A/EFEMP1/SLC1A1/LAMB2/COL8A1/AQP1",12,"3"
"GO:0035150","regulation of tube size","6/230","73/10170",0.0821917808219178,3.63430613460393,3.43590656018743,0.00604163984027782,0.071426645524829,0.0589308498950082,"DOCK4/ADRB2/VEGFA/EGFR/SCNN1B/CAV1",6,"3"
"GO:0035296","regulation of tube diameter","6/230","73/10170",0.0821917808219178,3.63430613460393,3.43590656018743,0.00604163984027782,0.071426645524829,0.0589308498950082,"DOCK4/ADRB2/VEGFA/EGFR/SCNN1B/CAV1",6,"3"
"GO:0097746","blood vessel diameter maintenance","6/230","73/10170",0.0821917808219178,3.63430613460393,3.43590656018743,0.00604163984027782,0.071426645524829,0.0589308498950082,"DOCK4/ADRB2/VEGFA/EGFR/SCNN1B/CAV1",6,"3"
"GO:1901655","cellular response to ketone","6/230","73/10170",0.0821917808219178,3.63430613460393,3.43590656018743,0.00604163984027782,0.071426645524829,0.0589308498950082,"GAS6/CFLAR/SCNN1A/EGFR/SCNN1B/AQP1",6,"3"
"GO:0072657","protein localization to membrane","19/230","447/10170",0.0425055928411633,1.879486431281,2.89262817286988,0.00610415929135289,0.0714940646338363,0.0589864743102916,"ADAM10/GAS6/AGRN/F11R/ATP1B1/ATP2B4/MACF1/EMP2/RAB31/SPTBN1/EGFR/ERBB2/AGER/ITGA3/SLC1A1/LAMA5/CAV1/CACNA2D2/PKDCC",19,"3"
"GO:0055078","sodium ion homeostasis","3/230","17/10170",0.176470588235294,7.80306905370844,4.27013884326804,0.00614073775267764,0.0714940646338363,0.0589864743102916,"ATP1B1/SCNN1A/SCNN1B",3,"3"
"GO:1905145","cellular response to acetylcholine","3/230","17/10170",0.176470588235294,7.80306905370844,4.27013884326804,0.00614073775267764,0.0714940646338363,0.0589864743102916,"AGRN/ATP2B4/LY6E",3,"3"
"GO:2000649","regulation of sodium ion transmembrane transporter activity","3/230","17/10170",0.176470588235294,7.80306905370844,4.27013884326804,0.00614073775267764,0.0714940646338363,0.0589864743102916,"UTRN/ATP1B1/NEDD4L",3,"3"
"GO:0001823","mesonephros development","5/230","52/10170",0.0961538461538462,4.25167224080268,3.57578128683706,0.00620199077284928,0.0719336960093352,0.0593491939985577,"VEGFA/TACSTD2/MAGED1/LAMA5/NPNT",5,"3"
"GO:0048146","positive regulation of fibroblast proliferation","4/230","33/10170",0.121212121212121,5.3596837944664,3.81563731602918,0.00623256972966831,0.0720155792914882,0.0594167521398369,"GAS6/FN1/EGFR/AQP1",4,"3"
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","6/230","74/10170",0.0810810810810811,3.58519388954172,3.39503424385995,0.00645362698800629,0.0742894956288544,0.0612928562374955,"UTRN/AHNAK/ATP1B1/NEDD4L/DAPK1/CAV1",6,"3"
"GO:0006898","receptor-mediated endocytosis","10/230","177/10170",0.0564971751412429,2.49815770081061,3.05848299319953,0.00690098375539303,0.0788415774466225,0.0650485702058833,"B2M/NEDD4L/RAB31/ADRB2/RNASEK/VEGFA/HSPG2/CAV1/FOLR1/ENTREP1",10,"3"
"GO:0051017","actin filament bundle assembly","8/230","124/10170",0.0645161290322581,2.85273492286115,3.15745662270473,0.00704893124968218,0.0788415774466225,0.0650485702058833,"MYO1B/CD47/F11R/RGCC/PXN/BAIAP2/TACSTD2/LIMCH1",8,"3"
"GO:0061572","actin filament bundle organization","8/230","124/10170",0.0645161290322581,2.85273492286115,3.15745662270473,0.00704893124968218,0.0788415774466225,0.0650485702058833,"MYO1B/CD47/F11R/RGCC/PXN/BAIAP2/TACSTD2/LIMCH1",8,"3"
"GO:0002706","regulation of lymphocyte mediated immunity","7/230","99/10170",0.0707070707070707,3.12648221343873,3.23409597054998,0.00706740621615633,0.0788415774466225,0.0650485702058833,"CD46/HLA-C/HLA-E/B2M/CD55/AGER/CADM1",7,"3"
"GO:0006892","post-Golgi vesicle-mediated transport","7/230","99/10170",0.0707070707070707,3.12648221343873,3.23409597054998,0.00706740621615633,0.0788415774466225,0.0650485702058833,"MYO1B/VPS13C/MACF1/SCAMP2/RAB31/SPTBN1/PKDCC",7,"3"
"GO:0071456","cellular response to hypoxia","7/230","99/10170",0.0707070707070707,3.12648221343873,3.23409597054998,0.00706740621615633,0.0788415774466225,0.0650485702058833,"CFLAR/MALAT1/PTPN1/RGCC/VEGFA/AQP1/NDNF",7,"3"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","7/230","99/10170",0.0707070707070707,3.12648221343873,3.23409597054998,0.00706740621615633,0.0788415774466225,0.0650485702058833,"ALCAM/TGFBR2/PTPRF/ITGA3/CADM1/CELSR1/CLDN18",7,"3"
"GO:0043269","regulation of monoatomic ion transport","11/230","206/10170",0.0533980582524272,2.36112283663993,3.00209147178115,0.00711672146812595,0.0788415774466225,0.0650485702058833,"UTRN/AHNAK/TSPAN13/ATP1B1/ATP2B4/B2M/NEDD4L/ADRB2/CAV1/GABRE/WFS1",11,"3"
"GO:0001945","lymph vessel development","3/230","18/10170",0.166666666666667,7.3695652173913,4.11414966214345,0.00724736974551143,0.0788415774466225,0.0650485702058833,"VEGFA/HEG1/PDPN",3,"3"
"GO:0019883","antigen processing and presentation of endogenous antigen","3/230","18/10170",0.166666666666667,7.3695652173913,4.11414966214345,0.00724736974551143,0.0788415774466225,0.0650485702058833,"HLA-C/HLA-E/B2M",3,"3"
"GO:0021884","forebrain neuron development","3/230","18/10170",0.166666666666667,7.3695652173913,4.11414966214345,0.00724736974551143,0.0788415774466225,0.0650485702058833,"SEMA3E/PLXNA1/NDNF",3,"3"
"GO:0035024","negative regulation of Rho protein signal transduction","3/230","18/10170",0.166666666666667,7.3695652173913,4.11414966214345,0.00724736974551143,0.0788415774466225,0.0650485702058833,"HEG1/SCAI/ITGA3",3,"3"
"GO:0035335","peptidyl-tyrosine dephosphorylation","3/230","18/10170",0.166666666666667,7.3695652173913,4.11414966214345,0.00724736974551143,0.0788415774466225,0.0650485702058833,"PTPN1/DUSP1/PTPRF",3,"3"
"GO:0002709","regulation of T cell mediated immunity","5/230","54/10170",0.0925925925925926,4.09420289855072,3.46777656767619,0.0072775567533042,0.0788415774466225,0.0650485702058833,"HLA-C/HLA-E/B2M/CD55/AGER",5,"3"
"GO:1901890","positive regulation of cell junction assembly","5/230","54/10170",0.0925925925925926,4.09420289855072,3.46777656767619,0.0072775567533042,0.0788415774466225,0.0650485702058833,"EPB41L5/AGRN/VEGFA/CAV1/BDNF",5,"3"
"GO:0010717","regulation of epithelial to mesenchymal transition","6/230","76/10170",0.0789473684210526,3.4908466819222,3.31536991220287,0.00733829182635121,0.0788415774466225,0.0650485702058833,"TGFBR2/RGCC/EMP2/VEGFA/PDPN/NKX2-1",6,"3"
"GO:0032231","regulation of actin filament bundle assembly","6/230","76/10170",0.0789473684210526,3.4908466819222,3.31536991220287,0.00733829182635121,0.0788415774466225,0.0650485702058833,"CD47/F11R/RGCC/PXN/TACSTD2/LIMCH1",6,"3"
"GO:0045446","endothelial cell differentiation","6/230","76/10170",0.0789473684210526,3.4908466819222,3.31536991220287,0.00733829182635121,0.0788415774466225,0.0650485702058833,"F11R/VEGFA/HEG1/PDPN/ARHGEF26/SCUBE1",6,"3"
"GO:0110020","regulation of actomyosin structure organization","6/230","76/10170",0.0789473684210526,3.4908466819222,3.31536991220287,0.00733829182635121,0.0788415774466225,0.0650485702058833,"CD47/F11R/RGCC/PXN/TACSTD2/LIMCH1",6,"3"
"GO:0036293","response to decreased oxygen levels","11/230","207/10170",0.0531400966183575,2.34971644612476,2.9843001227809,0.00737058951038986,0.0789116960867614,0.0651064218805141,"CFLAR/MALAT1/PTPN1/RGCC/VEGFA/AGER/HSPG2/SLC1A1/CAV1/AQP1/NDNF",11,"3"
"GO:0008544","epidermis development","11/230","208/10170",0.0528846153846154,2.33841973244147,2.96661083863192,0.0076314806309831,0.0813376725306981,0.0671079837992627,"TXNIP/LAMB3/ASAH1/LAMC2/SCEL/SPINT1/EGFR/CST6/LAMA3/LAMA5/SULT2B1",11,"3"
"GO:0097178","ruffle assembly","4/230","35/10170",0.114285714285714,5.05341614906832,3.65387081530534,0.00769978080934592,0.0813376725306981,0.0671079837992627,"TACSTD2/EPS8L2/ARHGEF26/CAV1",4,"3"
"GO:0010959","regulation of metal ion transport","10/230","180/10170",0.0555555555555556,2.45652173913043,2.99902667709534,0.00773554642363306,0.0813376725306981,0.0671079837992627,"UTRN/AHNAK/TSPAN13/ATP1B1/ATP2B4/B2M/NEDD4L/ADRB2/CAV1/WFS1",10,"3"
"GO:0048667","cell morphogenesis involved in neuron differentiation","15/230","329/10170",0.0455927051671733,2.01599048500066,2.84956011405008,0.00777278436805249,0.0813376725306981,0.0671079837992627,"ALCAM/SEMA3E/FN1/MACF1/NEDD4L/BAIAP2/VEGFA/APLP2/PLXNB1/ERBB2/SEMA3B/LAMB2/SEMA5A/BDNF/NKX2-1",15,"3"
"GO:0048675","axon extension","6/230","77/10170",0.0779220779220779,3.4455110107284,3.27653414384276,0.00781204185550286,0.0813376725306981,0.0671079837992627,"ALCAM/FN1/MACF1/VEGFA/LAMB2/SEMA5A",6,"3"
"GO:0010632","regulation of epithelial cell migration","5/230","55/10170",0.0909090909090909,4.0197628458498,3.41571076196704,0.00786133534900102,0.0813376725306981,0.0671079837992627,"EPB41L5/TGFBR2/MACF1/TACSTD2/ITGA3",5,"3"
"GO:0042102","positive regulation of T cell proliferation","5/230","55/10170",0.0909090909090909,4.0197628458498,3.41571076196704,0.00786133534900102,0.0813376725306981,0.0671079837992627,"CD46/TGFBR2/HLA-E/CD55/AGER",5,"3"
"GO:0060993","kidney morphogenesis","5/230","55/10170",0.0909090909090909,4.0197628458498,3.41571076196704,0.00786133534900102,0.0813376725306981,0.0671079837992627,"VEGFA/TACSTD2/MAGED1/LAMA5/NPNT",5,"3"
"GO:0150116","regulation of cell-substrate junction organization","5/230","55/10170",0.0909090909090909,4.0197628458498,3.41571076196704,0.00786133534900102,0.0813376725306981,0.0671079837992627,"EPB41L5/PEAK1/MACF1/VEGFA/LIMCH1",5,"3"
"GO:0008360","regulation of cell shape","7/230","101/10170",0.0693069306930693,3.06457167455876,3.17181121642227,0.00786281876848028,0.0813376725306981,0.0671079837992627,"F11R/SEMA3E/FN1/BAIAP2/VEGFA/PLXNB1/PDPN",7,"3"
"GO:0110053","regulation of actin filament organization","10/230","181/10170",0.0552486187845304,2.44294979582032,2.97947229479811,0.00803039226008361,0.0827914515164175,0.0683074301761498,"CD47/F11R/RGCC/PXN/BAIAP2/SPTAN1/SPTBN1/TACSTD2/LIMCH1/SEMA5A",10,"3"
"GO:0070372","regulation of ERK1 and ERK2 cascade","9/230","154/10170",0.0584415584415584,2.5841332580463,3.01310845286439,0.00823173616646736,0.0845824702742384,0.0697851176245908,"GAS6/CFLAR/FN1/PTPN1/VEGFA/EGFR/ERBB2/AGER/NPNT",9,"3"
"GO:0022898","regulation of transmembrane transporter activity","6/230","78/10170",0.0769230769230769,3.40133779264214,3.2383350901051,0.00830744681975576,0.084700256012318,0.0698822972359185,"UTRN/AHNAK/ATP1B1/NEDD4L/DAPK1/CAV1",6,"3"
"GO:1902414","protein localization to cell junction","6/230","78/10170",0.0769230769230769,3.40133779264214,3.2383350901051,0.00830744681975576,0.084700256012318,0.0698822972359185,"ADAM10/F11R/BAIAP2/HEG1/ERBB2/CACNA2D2",6,"3"
"GO:0019725","cellular homeostasis","20/230","494/10170",0.0404858299595142,1.79017778560113,2.73873625029933,0.00834315944887222,0.084700256012318,0.0698822972359185,"GAS6/SLC39A8/ATP1B1/ATP2B4/B2M/ORMDL1/RNASEK/SCNN1A/ATP6V0C/SLC34A2/ATP13A4/AGER/PNPLA2/SLC1A1/SCNN1B/CYBRD1/CAV1/AQP4/WFS1/AQP1",20,"3"
"GO:0010875","positive regulation of cholesterol efflux","3/230","19/10170",0.157894736842105,6.98169336384439,3.96968807193593,0.00846449325270063,0.084700256012318,0.0698822972359185,"ABCA1/CAV1/ABCA8",3,"3"
"GO:0035025","positive regulation of Rho protein signal transduction","3/230","19/10170",0.157894736842105,6.98169336384439,3.96968807193593,0.00846449325270063,0.084700256012318,0.0698822972359185,"F11R/PLXNB1/ERBB2",3,"3"
"GO:0038128","ERBB2 signaling pathway","3/230","19/10170",0.157894736842105,6.98169336384439,3.96968807193593,0.00846449325270063,0.084700256012318,0.0698822972359185,"ERBB3/EGFR/ERBB2",3,"3"
"GO:1901016","regulation of potassium ion transmembrane transporter activity","3/230","19/10170",0.157894736842105,6.98169336384439,3.96968807193593,0.00846449325270063,0.084700256012318,0.0698822972359185,"ATP1B1/NEDD4L/CAV1",3,"3"
"GO:1905144","response to acetylcholine","3/230","19/10170",0.157894736842105,6.98169336384439,3.96968807193593,0.00846449325270063,0.084700256012318,0.0698822972359185,"AGRN/ATP2B4/LY6E",3,"3"
"GO:0042310","vasoconstriction","4/230","36/10170",0.111111111111111,4.91304347826087,3.57754679649111,0.00851164664138938,0.0848946645470171,0.0700426948031356,"DOCK4/EGFR/SCNN1B/CAV1",4,"3"
"GO:0040013","negative regulation of locomotion","11/230","212/10170",0.0518867924528302,2.29429860541427,2.89685129635296,0.00874785013002941,0.086967263305682,0.0717527009981906,"ATP2B4/PTPN1/RGCC/SPINT2/DUSP1/TACSTD2/SCAI/LIMCH1/SEMA5A/MMP28/NKX2-1",11,"3"
"GO:0043604","amide biosynthetic process","8/230","129/10170",0.062015503875969,2.74216380182002,3.02904138439834,0.00887067724740502,0.0877017643823716,0.0723587041554168,"GGT1/PAM/ASAH1/DEGS1/ORMDL1/TECR/SLC1A1/ABCA8",8,"3"
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","17/230","398/10170",0.042713567839196,1.88868254315054,2.75109954806309,0.00887901598907094,0.0877017643823716,0.0723587041554168,"COL4A1/TXNIP/PTPN1/PXN/BAIAP2/NDST1/ADRB2/VEGFA/ERBB3/GPRC5A/EGFR/ERBB2/EFEMP1/COL4A3/CADM1/COL4A2/BDNF",17,"3"
"GO:0002690","positive regulation of leukocyte chemotaxis","5/230","57/10170",0.087719298245614,3.87871853546911,3.31517514610464,0.00912506076655602,0.0892681663488643,0.0736510705893205,"ADAM10/GAS6/PERP/VEGFA/DAPK2",5,"3"
"GO:0010232","vascular transport","5/230","57/10170",0.087719298245614,3.87871853546911,3.31517514610464,0.00912506076655602,0.0892681663488643,0.0736510705893205,"ATP2B4/SLC2A3/AGER/SLC19A1/SLC1A1",5,"3"
"GO:0150104","transport across blood-brain barrier","5/230","57/10170",0.087719298245614,3.87871853546911,3.31517514610464,0.00912506076655602,0.0892681663488643,0.0736510705893205,"ATP2B4/SLC2A3/AGER/SLC19A1/SLC1A1",5,"3"
"GO:0007565","female pregnancy","7/230","104/10170",0.0673076923076923,2.97617056856187,3.08121840301628,0.00917733241498638,0.0894936046327653,0.0738370693797094,"IGFBP7/EMP2/VEGFA/CLIC5/SLC19A1/ITGA3/HSPG2",7,"3"
"GO:0071364","cellular response to epidermal growth factor stimulus","4/230","37/10170",0.108108108108108,4.78025851938895,3.50399268618313,0.0093775669453763,0.0911559047198166,0.0752085569553989,"CFLAR/BAIAP2/EGFR/ERBB2",4,"3"
"GO:0099633","protein localization to postsynaptic specialization membrane","3/230","20/10170",0.15,6.63260869565217,3.83531825428921,0.00979438796038845,0.0943094840714133,0.0778104306684286,"ADAM10/ERBB2/CACNA2D2",3,"3"
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","3/230","20/10170",0.15,6.63260869565217,3.83531825428921,0.00979438796038845,0.0943094840714133,0.0778104306684286,"ADAM10/ERBB2/CACNA2D2",3,"3"
"GO:1902624","positive regulation of neutrophil migration","3/230","20/10170",0.15,6.63260869565217,3.83531825428921,0.00979438796038845,0.0943094840714133,0.0778104306684286,"PERP/CD99/DAPK2",3,"3"
"GO:0010001","glial cell differentiation","9/230","159/10170",0.0566037735849057,2.50287120590648,2.90530308104152,0.0100429966827395,0.0960265724233616,0.0792271215291237,"ERBB3/SPINT1/EGFR/ERBB2/ROR1/AGER/MYRF/LAMB2/NKX2-1",9,"3"
"GO:0060326","cell chemotaxis","9/230","159/10170",0.0566037735849057,2.50287120590648,2.90530308104152,0.0100429966827395,0.0960265724233616,0.0792271215291237,"ADAM10/GAS6/PERP/DOCK4/DUSP1/VEGFA/DAPK2/SEMA5A/MMP28",9,"3"
"GO:0009410","response to xenobiotic stimulus","12/230","246/10170",0.0487804878048781,2.15694591728526,2.794133054725,0.0100667961292943,0.0960265724233616,0.0792271215291237,"TXNIP/GAS6/TGFBR2/SULT1A1/POR/ABCA1/EGFR/FMO2/ITGA3/HSPG2/SLC1A1/SCNN1B",12,"3"
"GO:0045216","cell-cell junction organization","8/230","132/10170",0.0606060606060606,2.6798418972332,2.95489210917644,0.0101206275916104,0.0961149451785701,0.0793000338370409,"ADAM10/PERP/F11R/VEGFA/HEG1/HDAC7/CAV1/CLDN18",8,"3"
"GO:0036294","cellular response to decreased oxygen levels","7/230","106/10170",0.0660377358490566,2.92001640689089,3.02261203971306,0.0101388397428733,0.0961149451785701,0.0793000338370409,"CFLAR/MALAT1/PTPN1/RGCC/VEGFA/AQP1/NDNF",7,"3"
"GO:0007566","embryo implantation","4/230","38/10170",0.105263157894737,4.65446224256293,3.43302950840325,0.0102988749625977,0.0964377832889116,0.0795663927578768,"IGFBP7/EMP2/VEGFA/HSPG2",4,"3"
"GO:0021675","nerve development","4/230","38/10170",0.105263157894737,4.65446224256293,3.43302950840325,0.0102988749625977,0.0964377832889116,0.0795663927578768,"NAV2/ERBB3/PLXNA1/BDNF",4,"3"
"GO:0034103","regulation of tissue remodeling","4/230","38/10170",0.105263157894737,4.65446224256293,3.43302950840325,0.0102988749625977,0.0964377832889116,0.0795663927578768,"CST3/EGFR/AGER/CLDN18",4,"3"
"GO:0051496","positive regulation of stress fiber assembly","4/230","38/10170",0.105263157894737,4.65446224256293,3.43302950840325,0.0102988749625977,0.0964377832889116,0.0795663927578768,"CD47/RGCC/PXN/LIMCH1",4,"3"
"GO:0048638","regulation of developmental growth","10/230","188/10170",0.0531914893617021,2.35198889916744,2.84611940978325,0.0103439529674024,0.0965645853237386,0.079671011302201,"AGRN/FN1/MACF1/NEDD4L/ADRB2/VEGFA/WWC2/SEMA5A/BDNF/CACNA2D2",10,"3"
"GO:0006936","muscle contraction","9/230","160/10170",0.05625,2.48722826086957,2.884233597749,0.0104387136142248,0.0971530124217519,0.0801564955179637,"UTRN/DOCK4/ATP1B1/ATP2B4/NEDD4L/ADRB2/SCNN1B/CAV1/NPNT",9,"3"
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","5/230","59/10170",0.0847457627118644,3.74723655121592,3.21910287635462,0.0105224055644412,0.0976351692070269,0.0805543009717985,"GAS6/PARP14/PXDN/CAV1/CLDN18",5,"3"
"GO:0048545","response to steroid hormone","11/230","219/10170",0.0502283105022831,2.22096486003574,2.778444388739,0.0110018756669954,0.101775659493474,0.0839704296415616,"TXNIP/IGFBP7/CALCOCO1/CFLAR/DDX5/DDX17/SCNN1A/EGFR/SCNN1B/CAV1/AQP1",11,"3"
"GO:0009268","response to pH","3/230","21/10170",0.142857142857143,6.3167701863354,3.70984495197829,0.0112390015547383,0.103073688273331,0.0850413736656446,"SCNN1A/SCNN1B/HYAL1",3,"3"
"GO:0043523","regulation of neuron apoptotic process","9/230","162/10170",0.0555555555555556,2.45652173913043,2.84256680048429,0.011265243680446,0.103073688273331,0.0850413736656446,"CFLAR/SEMA3E/ERBB3/NRBP2/HSPG2/SLC1A1/WFS1/BDNF/NDNF",9,"3"
"GO:0048008","platelet-derived growth factor receptor signaling pathway","5/230","60/10170",0.0833333333333333,3.68478260869565,3.1726270504084,0.0112731466046314,0.103073688273331,0.0850413736656446,"TXNIP/PTPN1/VEGFA/EGFR/ERBB2",5,"3"
"GO:0043001","Golgi to plasma membrane protein transport","4/230","39/10170",0.102564102564103,4.53511705685619,3.36449428002903,0.0112768404871214,0.103073688273331,0.0850413736656446,"MACF1/RAB31/SPTBN1/PKDCC",4,"3"
"GO:0030855","epithelial cell differentiation","17/230","409/10170",0.0415647921760391,1.83788668013182,2.63093206238117,0.0114431613646359,0.104153424198439,0.0859322142652732,"COL4A1/TXNIP/EPB41L5/F11R/ASAH1/SPINT2/VEGFA/MYO9A/HEG1/SCEL/PDPN/LAMB2/ARHGEF26/CAV1/SCUBE1/SULT2B1/NKX2-1",17,"3"
"GO:0071560","cellular response to transforming growth factor beta stimulus","10/230","191/10170",0.0523560209424084,2.3150466651491,2.79077090141657,0.0114780953338004,0.104153424198439,0.0859322142652732,"EPB41L5/TGFBR2/CFLAR/PXN/ITGA3/CAV1/FOLR1/COL4A2/NPNT/NKX2-1",10,"3"
"GO:0002703","regulation of leukocyte mediated immunity","8/230","135/10170",0.0592592592592593,2.62028985507246,2.88277507308806,0.011497014166908,0.104153424198439,0.0859322142652732,"CD46/HLA-C/HLA-E/B2M/UNC13D/CD55/AGER/CADM1",8,"3"
"GO:0071675","regulation of mononuclear cell migration","6/230","84/10170",0.0714285714285714,3.1583850931677,3.02147457066774,0.0117638671193879,0.106256522476596,0.0876673842152805,"ADAM10/GAS6/CD47/DUSP1/AGER/MMP28",6,"3"
