src,dst,edge_type,weight
ClusterB,GENE227,cluster_expr,2.811173677444458
ClusterB,GENE228,cluster_expr,2.600889205932617
ClusterB,GENE229,cluster_expr,2.6011152267456055
ClusterB,GENE230,cluster_expr,2.6295883655548096
ClusterB,GENE231,cluster_expr,2.693967819213867
ClusterB,GENE232,cluster_expr,2.5381579399108887
ClusterB,GENE233,cluster_expr,2.6189048290252686
ClusterB,GENE234,cluster_expr,2.6466989517211914
ClusterB,GENE235,cluster_expr,2.3462960720062256
ClusterB,GENE236,cluster_expr,2.6786324977874756
ClusterB,GENE237,cluster_expr,2.6339216232299805
ClusterB,GENE238,cluster_expr,2.492417812347412
ClusterB,GENE239,cluster_expr,2.6258556842803955
ClusterB,GENE240,cluster_expr,2.7817230224609375
ClusterB,GENE241,cluster_expr,2.963371515274048
ClusterB,GENE242,cluster_expr,2.758268117904663
ClusterB,GENE243,cluster_expr,2.6258459091186523
ClusterB,GENE244,cluster_expr,2.771768569946289
ClusterB,GENE245,cluster_expr,2.772693395614624
ClusterB,GENE246,cluster_expr,2.6764087677001953
ClusterB,GENE247,cluster_expr,2.783935785293579
ClusterB,GENE248,cluster_expr,2.514570951461792
ClusterB,GENE249,cluster_expr,2.612802028656006
ClusterB,GENE250,cluster_expr,2.660778284072876
ClusterB,GENE251,cluster_expr,2.5841574668884277
ClusterB,GENE252,cluster_expr,2.7996299266815186
ClusterB,GENE253,cluster_expr,2.686824083328247
ClusterB,GENE254,cluster_expr,2.5709123611450195
ClusterB,GENE255,cluster_expr,2.725430965423584
ClusterB,GENE256,cluster_expr,2.6547317504882812
ClusterB,GENE257,cluster_expr,2.6720821857452393
ClusterB,GENE258,cluster_expr,2.48646879196167
ClusterB,GENE259,cluster_expr,2.737522840499878
ClusterB,GENE260,cluster_expr,2.831115961074829
ClusterB,GENE261,cluster_expr,2.653017997741699
ClusterB,GENE262,cluster_expr,2.4131624698638916
ClusterB,GENE263,cluster_expr,2.7079033851623535
ClusterB,GENE264,cluster_expr,2.4439940452575684
ClusterB,GENE265,cluster_expr,2.558140993118286
ClusterB,GENE266,cluster_expr,2.201087474822998
ClusterB,GENE267,cluster_expr,2.3980424404144287
ClusterB,GENE268,cluster_expr,2.657247543334961
ClusterB,GENE269,cluster_expr,2.58010196685791
ClusterB,GENE270,cluster_expr,2.6975035667419434
ClusterB,GENE271,cluster_expr,2.5251853466033936
ClusterB,GENE272,cluster_expr,2.714245319366455
ClusterB,GENE273,cluster_expr,2.5496208667755127
ClusterB,GENE274,cluster_expr,2.669462203979492
ClusterB,GENE275,cluster_expr,2.601186513900757
ClusterB,GENE276,cluster_expr,2.53222393989563
ClusterB,GENE277,cluster_expr,2.7744216918945312
ClusterB,GENE278,cluster_expr,2.3590664863586426
ClusterB,GENE279,cluster_expr,2.999979019165039
ClusterB,GENE280,cluster_expr,2.3513121604919434
ClusterB,GENE281,cluster_expr,2.643573522567749
ClusterB,GENE282,cluster_expr,2.609100580215454
ClusterB,GENE283,cluster_expr,2.687060594558716
ClusterB,GENE284,cluster_expr,2.644066095352173
ClusterB,GENE285,cluster_expr,2.7212319374084473
ClusterB,GENE286,cluster_expr,2.6809186935424805
ClusterB,GENE287,cluster_expr,2.8397672176361084
ClusterB,GENE288,cluster_expr,2.6237871646881104
ClusterB,GENE289,cluster_expr,2.6675636768341064
ClusterB,GENE290,cluster_expr,2.707061529159546
ClusterB,GENE291,cluster_expr,2.673295021057129
ClusterB,GENE292,cluster_expr,2.6177077293395996
ClusterB,GENE293,cluster_expr,2.6135101318359375
ClusterB,GENE294,cluster_expr,2.368143320083618
ClusterB,GENE295,cluster_expr,2.8104846477508545
ClusterB,GENE296,cluster_expr,2.4575352668762207
ClusterB,GENE297,cluster_expr,2.507316827774048
ClusterB,GENE298,cluster_expr,2.543208122253418
ClusterB,GENE299,cluster_expr,2.362793445587158
ClusterC,GENE0,cluster_expr,2.6452176570892334
ClusterC,GENE1,cluster_expr,2.8063886165618896
ClusterC,GENE2,cluster_expr,2.7103240489959717
ClusterC,GENE3,cluster_expr,2.870328903198242
ClusterC,GENE4,cluster_expr,2.7067949771881104
ClusterC,GENE5,cluster_expr,2.778815269470215
ClusterC,GENE6,cluster_expr,2.8105010986328125
ClusterC,GENE7,cluster_expr,2.857757329940796
ClusterC,GENE8,cluster_expr,2.5015037059783936
ClusterC,GENE9,cluster_expr,2.56657338142395
ClusterC,GENE10,cluster_expr,2.9176318645477295
ClusterC,GENE11,cluster_expr,2.6554031372070312
ClusterC,GENE12,cluster_expr,2.5765905380249023
ClusterC,GENE13,cluster_expr,2.7236571311950684
ClusterC,GENE14,cluster_expr,2.6832261085510254
ClusterC,GENE15,cluster_expr,2.7465689182281494
ClusterC,GENE16,cluster_expr,2.9555983543395996
ClusterC,GENE17,cluster_expr,2.7668721675872803
ClusterC,GENE18,cluster_expr,2.7211575508117676
ClusterC,GENE19,cluster_expr,2.61348032951355
ClusterC,GENE20,cluster_expr,2.6338882446289062
ClusterC,GENE21,cluster_expr,2.5831191539764404
ClusterC,GENE22,cluster_expr,2.7561986446380615
ClusterC,GENE23,cluster_expr,2.7858481407165527
ClusterC,GENE24,cluster_expr,2.6513941287994385
ClusterC,GENE25,cluster_expr,2.912602424621582
ClusterC,GENE26,cluster_expr,2.5731661319732666
ClusterC,GENE27,cluster_expr,2.7333669662475586
ClusterC,GENE28,cluster_expr,2.8575451374053955
ClusterC,GENE29,cluster_expr,2.5656778812408447
ClusterC,GENE30,cluster_expr,2.4431140422821045
ClusterC,GENE31,cluster_expr,2.6984593868255615
ClusterC,GENE32,cluster_expr,2.6506149768829346
ClusterC,GENE33,cluster_expr,2.722229242324829
ClusterC,GENE34,cluster_expr,2.489199638366699
ClusterC,GENE35,cluster_expr,2.741518020629883
ClusterC,GENE36,cluster_expr,2.6535444259643555
ClusterC,GENE37,cluster_expr,2.602621555328369
ClusterC,GENE38,cluster_expr,2.7433316707611084
ClusterC,GENE39,cluster_expr,2.7368323802948
ClusterC,GENE40,cluster_expr,2.7186484336853027
ClusterC,GENE41,cluster_expr,2.862889051437378
ClusterC,GENE42,cluster_expr,2.679063320159912
ClusterC,GENE43,cluster_expr,2.849452018737793
ClusterC,GENE44,cluster_expr,2.6259992122650146
ClusterC,GENE45,cluster_expr,2.550718069076538
ClusterC,GENE46,cluster_expr,2.507992744445801
ClusterC,GENE47,cluster_expr,2.815255641937256
ClusterC,GENE48,cluster_expr,2.9059946537017822
ClusterC,GENE49,cluster_expr,2.573573112487793
ClusterC,GENE50,cluster_expr,2.930964469909668
ClusterC,GENE51,cluster_expr,2.7167747020721436
ClusterC,GENE52,cluster_expr,2.6158578395843506
ClusterC,GENE53,cluster_expr,2.6909236907958984
ClusterC,GENE54,cluster_expr,2.7800588607788086
ClusterC,GENE55,cluster_expr,2.6625454425811768
ClusterC,GENE56,cluster_expr,2.6881585121154785
ClusterC,GENE57,cluster_expr,2.7063918113708496
ClusterC,GENE58,cluster_expr,2.8047940731048584
ClusterC,GENE59,cluster_expr,2.6208224296569824
ClusterC,GENE60,cluster_expr,2.7975637912750244
ClusterC,GENE61,cluster_expr,2.7257604598999023
ClusterC,GENE62,cluster_expr,2.668189287185669
ClusterC,GENE63,cluster_expr,2.900036334991455
ClusterC,GENE64,cluster_expr,2.798224449157715
ClusterC,GENE65,cluster_expr,2.5199246406555176
ClusterC,GENE66,cluster_expr,2.6324265003204346
ClusterC,GENE67,cluster_expr,2.497103691101074
ClusterC,GENE68,cluster_expr,2.7130866050720215
ClusterC,GENE69,cluster_expr,2.7785449028015137
ClusterC,GENE70,cluster_expr,2.700376510620117
ClusterC,GENE71,cluster_expr,2.632869243621826
ClusterC,GENE72,cluster_expr,2.6515657901763916
ClusterC,GENE73,cluster_expr,2.8010201454162598
ClusterC,GENE74,cluster_expr,2.895209312438965
ClusterC,GENE75,cluster_expr,2.816098213195801
ClusterC,GENE76,cluster_expr,2.9000213146209717
ClusterC,GENE77,cluster_expr,2.835561513900757
ClusterC,GENE78,cluster_expr,2.7146096229553223
ClusterC,GENE79,cluster_expr,2.666959524154663
ClusterC,GENE80,cluster_expr,2.8000495433807373
ClusterC,GENE81,cluster_expr,2.7505199909210205
ClusterC,GENE82,cluster_expr,2.5483896732330322
ClusterC,GENE83,cluster_expr,2.7541744709014893
ClusterC,GENE84,cluster_expr,2.7314486503601074
ClusterC,GENE85,cluster_expr,2.791067600250244
ClusterC,GENE86,cluster_expr,2.8768279552459717
ClusterC,GENE87,cluster_expr,2.7069594860076904
ClusterC,GENE88,cluster_expr,2.875884771347046
ClusterC,GENE89,cluster_expr,2.748845100402832
ClusterC,GENE90,cluster_expr,2.5844063758850098
ClusterC,GENE91,cluster_expr,2.827249526977539
ClusterC,GENE92,cluster_expr,2.730750799179077
ClusterC,GENE93,cluster_expr,2.632615566253662
ClusterC,GENE94,cluster_expr,2.8276193141937256
ClusterC,GENE95,cluster_expr,2.701634168624878
ClusterC,GENE96,cluster_expr,2.877044439315796
ClusterC,GENE97,cluster_expr,2.6792101860046387
ClusterC,GENE98,cluster_expr,2.863107919692993
ClusterC,GENE99,cluster_expr,2.7119619846343994
ClusterC,GENE100,cluster_expr,3.0536041259765625
ClusterC,GENE101,cluster_expr,2.758366584777832
ClusterC,GENE102,cluster_expr,2.418673038482666
ClusterC,GENE103,cluster_expr,2.6456809043884277
ClusterC,GENE104,cluster_expr,2.772416353225708
ClusterC,GENE105,cluster_expr,2.6005609035491943
ClusterC,GENE106,cluster_expr,2.843931198120117
ClusterC,GENE107,cluster_expr,2.733802080154419
ClusterC,GENE108,cluster_expr,2.596392869949341
ClusterC,GENE109,cluster_expr,2.519984245300293
ClusterC,GENE110,cluster_expr,2.816530227661133
ClusterC,GENE111,cluster_expr,2.7025341987609863
ClusterC,GENE112,cluster_expr,2.7675888538360596
ClusterC,GENE113,cluster_expr,2.6954269409179688
ClusterC,GENE114,cluster_expr,2.7235326766967773
ClusterC,GENE115,cluster_expr,2.6863644123077393
ClusterC,GENE116,cluster_expr,2.934824228286743
ClusterC,GENE117,cluster_expr,2.5333251953125
ClusterC,GENE118,cluster_expr,2.791215419769287
ClusterC,GENE119,cluster_expr,2.644484281539917
ClusterC,GENE120,cluster_expr,2.441615104675293
ClusterC,GENE121,cluster_expr,2.725834846496582
ClusterC,GENE122,cluster_expr,2.6045212745666504
ClusterC,GENE123,cluster_expr,2.7415218353271484
ClusterC,GENE124,cluster_expr,2.802037239074707
ClusterC,GENE125,cluster_expr,2.7651472091674805
ClusterC,GENE126,cluster_expr,2.616231918334961
ClusterC,GENE127,cluster_expr,2.773984909057617
ClusterC,GENE128,cluster_expr,2.7899868488311768
ClusterC,GENE129,cluster_expr,2.733405828475952
ClusterC,GENE130,cluster_expr,2.6627349853515625
ClusterC,GENE131,cluster_expr,2.896597385406494
ClusterC,GENE132,cluster_expr,2.6602118015289307
ClusterC,GENE133,cluster_expr,2.7377734184265137
ClusterC,GENE134,cluster_expr,2.712764263153076
ClusterC,GENE135,cluster_expr,2.474581480026245
ClusterC,GENE136,cluster_expr,2.638723850250244
ClusterC,GENE137,cluster_expr,2.8026490211486816
ClusterC,GENE138,cluster_expr,2.8544270992279053
ClusterC,GENE139,cluster_expr,2.652376651763916
ClusterC,GENE140,cluster_expr,2.7780404090881348
ClusterC,GENE141,cluster_expr,2.661395311355591
ClusterC,GENE142,cluster_expr,2.910586357116699
ClusterC,GENE143,cluster_expr,2.6171514987945557
ClusterC,GENE144,cluster_expr,2.534867763519287
ClusterC,GENE145,cluster_expr,2.7076714038848877
ClusterC,GENE146,cluster_expr,2.654118537902832
ClusterC,GENE147,cluster_expr,2.738842487335205
ClusterC,GENE148,cluster_expr,2.5702462196350098
ClusterC,GENE149,cluster_expr,2.56343936920166
ClusterC,GENE150,cluster_expr,2.669863224029541
ClusterC,GENE151,cluster_expr,2.939910650253296
ClusterC,GENE152,cluster_expr,2.5647122859954834
ClusterC,GENE153,cluster_expr,2.645541191101074
ClusterC,GENE154,cluster_expr,2.4438624382019043
ClusterC,GENE155,cluster_expr,2.9809110164642334
ClusterC,GENE156,cluster_expr,2.646209716796875
ClusterC,GENE157,cluster_expr,2.719485282897949
ClusterC,GENE158,cluster_expr,2.6026742458343506
ClusterC,GENE159,cluster_expr,2.4661154747009277
ClusterC,GENE160,cluster_expr,2.6495742797851562
ClusterC,GENE161,cluster_expr,2.7663469314575195
ClusterC,GENE162,cluster_expr,2.5588061809539795
ClusterC,GENE163,cluster_expr,2.9573147296905518
ClusterC,GENE164,cluster_expr,2.9581046104431152
ClusterC,GENE165,cluster_expr,2.7306618690490723
ClusterC,GENE166,cluster_expr,2.7342424392700195
ClusterC,GENE167,cluster_expr,2.9036340713500977
ClusterC,GENE168,cluster_expr,2.7615530490875244
ClusterC,GENE169,cluster_expr,2.9951553344726562
ClusterC,GENE170,cluster_expr,2.683913230895996
ClusterC,GENE171,cluster_expr,2.614546537399292
ClusterC,GENE172,cluster_expr,2.7115883827209473
ClusterC,GENE173,cluster_expr,2.582977056503296
ClusterC,GENE174,cluster_expr,2.7965080738067627
ClusterC,GENE175,cluster_expr,2.6769182682037354
ClusterC,GENE176,cluster_expr,2.5373332500457764
ClusterC,GENE177,cluster_expr,2.70644474029541
ClusterC,GENE178,cluster_expr,2.722744941711426
ClusterC,GENE179,cluster_expr,2.6606228351593018
ClusterC,GENE180,cluster_expr,3.041895866394043
ClusterC,GENE181,cluster_expr,2.6589670181274414
ClusterC,GENE182,cluster_expr,2.520656108856201
ClusterC,GENE183,cluster_expr,2.7313857078552246
ClusterC,GENE184,cluster_expr,2.6687238216400146
ClusterC,GENE185,cluster_expr,2.716264009475708
ClusterC,GENE186,cluster_expr,2.6588003635406494
ClusterC,GENE187,cluster_expr,2.6764214038848877
ClusterC,GENE188,cluster_expr,2.5210301876068115
ClusterC,GENE189,cluster_expr,2.497622013092041
ClusterC,GENE190,cluster_expr,2.7568695545196533
ClusterC,GENE191,cluster_expr,2.7245049476623535
ClusterC,GENE192,cluster_expr,2.7772204875946045
ClusterC,GENE193,cluster_expr,2.6421172618865967
ClusterC,GENE194,cluster_expr,2.8989570140838623
ClusterC,GENE195,cluster_expr,2.7062158584594727
ClusterC,GENE196,cluster_expr,2.8160440921783447
ClusterC,GENE197,cluster_expr,2.648256540298462
ClusterC,GENE198,cluster_expr,2.8453612327575684
ClusterC,GENE199,cluster_expr,2.84027099609375
ClusterC,GENE200,cluster_expr,2.58160400390625
ClusterC,GENE201,cluster_expr,2.8046348094940186
ClusterC,GENE202,cluster_expr,2.5503735542297363
ClusterC,GENE203,cluster_expr,2.7516427040100098
ClusterC,GENE204,cluster_expr,2.8170230388641357
ClusterC,GENE205,cluster_expr,2.805037260055542
ClusterC,GENE206,cluster_expr,2.8246805667877197
ClusterC,GENE207,cluster_expr,2.688467502593994
ClusterC,GENE208,cluster_expr,2.780440330505371
ClusterC,GENE209,cluster_expr,2.6418802738189697
ClusterC,GENE210,cluster_expr,2.9034152030944824
ClusterC,GENE211,cluster_expr,2.7174670696258545
ClusterC,GENE212,cluster_expr,2.898467779159546
ClusterC,GENE213,cluster_expr,2.579677104949951
ClusterC,GENE214,cluster_expr,2.870938301086426
ClusterC,GENE215,cluster_expr,2.7221949100494385
ClusterC,GENE216,cluster_expr,2.716583013534546
ClusterC,GENE217,cluster_expr,2.6886839866638184
ClusterC,GENE218,cluster_expr,2.651421308517456
ClusterC,GENE219,cluster_expr,2.6145143508911133
ClusterC,GENE220,cluster_expr,2.5245747566223145
ClusterC,GENE221,cluster_expr,2.4792354106903076
ClusterC,GENE222,cluster_expr,2.825056552886963
ClusterC,GENE223,cluster_expr,2.508671522140503
ClusterC,GENE224,cluster_expr,2.7791788578033447
ClusterC,GENE225,cluster_expr,2.7133774757385254
ClusterC,GENE226,cluster_expr,2.7444543838500977
ClusterC,GENE227,cluster_expr,2.751922607421875
ClusterC,GENE228,cluster_expr,2.5054521560668945
ClusterC,GENE229,cluster_expr,2.885826349258423
ClusterC,GENE230,cluster_expr,2.681567668914795
ClusterC,GENE231,cluster_expr,2.654519557952881
ClusterC,GENE232,cluster_expr,2.665503740310669
ClusterC,GENE233,cluster_expr,2.544304132461548
ClusterC,GENE234,cluster_expr,2.6349196434020996
ClusterC,GENE235,cluster_expr,2.528325319290161
ClusterC,GENE236,cluster_expr,2.7688567638397217
ClusterC,GENE237,cluster_expr,2.665071487426758
ClusterC,GENE238,cluster_expr,2.7359509468078613
ClusterC,GENE239,cluster_expr,2.7411892414093018
ClusterC,GENE240,cluster_expr,2.608649492263794
ClusterC,GENE241,cluster_expr,2.7579641342163086
ClusterC,GENE242,cluster_expr,2.834421157836914
ClusterC,GENE243,cluster_expr,2.7263576984405518
ClusterC,GENE244,cluster_expr,2.719062089920044
ClusterC,GENE245,cluster_expr,2.5176830291748047
ClusterC,GENE246,cluster_expr,2.850323438644409
ClusterC,GENE247,cluster_expr,2.5936954021453857
ClusterC,GENE248,cluster_expr,2.784780263900757
ClusterC,GENE249,cluster_expr,2.8629584312438965
ClusterC,GENE250,cluster_expr,2.7093775272369385
ClusterC,GENE251,cluster_expr,2.689328908920288
ClusterC,GENE252,cluster_expr,2.648242235183716
ClusterC,GENE253,cluster_expr,2.725726842880249
ClusterC,GENE254,cluster_expr,2.6723968982696533
ClusterC,GENE255,cluster_expr,2.7076098918914795
ClusterC,GENE256,cluster_expr,2.6806201934814453
ClusterC,GENE257,cluster_expr,2.76442813873291
ClusterC,GENE258,cluster_expr,2.7039475440979004
ClusterC,GENE259,cluster_expr,2.7653820514678955
ClusterC,GENE260,cluster_expr,2.748718023300171
ClusterC,GENE261,cluster_expr,2.657313346862793
ClusterC,GENE262,cluster_expr,2.7231850624084473
ClusterC,GENE263,cluster_expr,2.719705104827881
ClusterC,GENE264,cluster_expr,2.700127601623535
ClusterC,GENE265,cluster_expr,2.671876907348633
ClusterC,GENE266,cluster_expr,2.769724130630493
ClusterC,GENE267,cluster_expr,2.6809635162353516
ClusterC,GENE268,cluster_expr,2.6561522483825684
ClusterC,GENE269,cluster_expr,2.7191431522369385
ClusterC,GENE270,cluster_expr,2.655522108078003
ClusterC,GENE271,cluster_expr,2.7261240482330322
ClusterC,GENE272,cluster_expr,2.7246897220611572
ClusterC,GENE273,cluster_expr,2.8029985427856445
ClusterC,GENE274,cluster_expr,2.855746269226074
ClusterC,GENE275,cluster_expr,2.8435895442962646
ClusterC,GENE276,cluster_expr,2.5948057174682617
ClusterC,GENE277,cluster_expr,2.759348154067993
ClusterC,GENE278,cluster_expr,2.716546058654785
ClusterC,GENE279,cluster_expr,2.700413227081299
ClusterC,GENE280,cluster_expr,2.7405991554260254
ClusterC,GENE281,cluster_expr,2.826754570007324
ClusterC,GENE282,cluster_expr,2.6835315227508545
ClusterC,GENE283,cluster_expr,2.6465346813201904
ClusterC,GENE284,cluster_expr,2.6940221786499023
ClusterC,GENE285,cluster_expr,2.685159921646118
ClusterC,GENE286,cluster_expr,2.4804000854492188
ClusterC,GENE287,cluster_expr,2.823777198791504
ClusterC,GENE288,cluster_expr,2.545774221420288
ClusterC,GENE289,cluster_expr,2.5451502799987793
ClusterC,GENE290,cluster_expr,2.5829076766967773
ClusterC,GENE291,cluster_expr,2.8845949172973633
ClusterC,GENE292,cluster_expr,2.6568243503570557
ClusterC,GENE293,cluster_expr,2.515211343765259
ClusterC,GENE294,cluster_expr,2.5400736331939697
ClusterC,GENE295,cluster_expr,2.566187858581543
ClusterC,GENE296,cluster_expr,2.8571581840515137
ClusterC,GENE297,cluster_expr,2.623232126235962
ClusterC,GENE298,cluster_expr,2.5935747623443604
ClusterC,GENE299,cluster_expr,2.714107036590576
GENE189,HP:0000000,gene_hpo,1.0
GENE123,HP:0000000,gene_hpo,1.0
GENE185,HP:0000000,gene_hpo,1.0
GENE213,HP:0000000,gene_hpo,1.0
GENE106,HP:0000000,gene_hpo,1.0
GENE127,HP:0000000,gene_hpo,1.0
GENE176,HP:0000000,gene_hpo,1.0
GENE73,HP:0000000,gene_hpo,1.0
GENE275,HP:0000000,gene_hpo,1.0
GENE242,HP:0000000,gene_hpo,1.0
GENE266,HP:0000000,gene_hpo,1.0
GENE147,HP:0000000,gene_hpo,1.0
GENE299,HP:0000000,gene_hpo,1.0
GENE58,HP:0000000,gene_hpo,1.0
GENE122,HP:0000000,gene_hpo,1.0
GENE233,HP:0000001,gene_hpo,1.0
GENE245,HP:0000001,gene_hpo,1.0
GENE103,HP:0000001,gene_hpo,1.0
GENE25,HP:0000001,gene_hpo,1.0
GENE197,HP:0000001,gene_hpo,1.0
GENE72,HP:0000001,gene_hpo,1.0
GENE192,HP:0000001,gene_hpo,1.0
GENE20,HP:0000001,gene_hpo,1.0
GENE237,HP:0000001,gene_hpo,1.0
GENE276,HP:0000001,gene_hpo,1.0
GENE195,HP:0000001,gene_hpo,1.0
GENE0,HP:0000001,gene_hpo,1.0
GENE35,HP:0000001,gene_hpo,1.0
GENE23,HP:0000001,gene_hpo,1.0
GENE152,HP:0000001,gene_hpo,1.0
GENE147,HP:0000002,gene_hpo,1.0
GENE34,HP:0000002,gene_hpo,1.0
GENE109,HP:0000002,gene_hpo,1.0
GENE81,HP:0000002,gene_hpo,1.0
GENE6,HP:0000002,gene_hpo,1.0
GENE198,HP:0000002,gene_hpo,1.0
GENE238,HP:0000002,gene_hpo,1.0
GENE111,HP:0000002,gene_hpo,1.0
GENE3,HP:0000002,gene_hpo,1.0
GENE123,HP:0000002,gene_hpo,1.0
GENE215,HP:0000002,gene_hpo,1.0
GENE167,HP:0000002,gene_hpo,1.0
GENE122,HP:0000002,gene_hpo,1.0
GENE180,HP:0000002,gene_hpo,1.0
GENE157,HP:0000002,gene_hpo,1.0
GENE12,HP:0000003,gene_hpo,1.0
GENE203,HP:0000003,gene_hpo,1.0
GENE286,HP:0000003,gene_hpo,1.0
GENE194,HP:0000003,gene_hpo,1.0
GENE240,HP:0000003,gene_hpo,1.0
GENE159,HP:0000003,gene_hpo,1.0
GENE208,HP:0000003,gene_hpo,1.0
GENE81,HP:0000003,gene_hpo,1.0
GENE221,HP:0000003,gene_hpo,1.0
GENE176,HP:0000003,gene_hpo,1.0
GENE49,HP:0000003,gene_hpo,1.0
GENE267,HP:0000003,gene_hpo,1.0
GENE100,HP:0000003,gene_hpo,1.0
GENE90,HP:0000003,gene_hpo,1.0
GENE169,HP:0000003,gene_hpo,1.0
GENE37,HP:0000004,gene_hpo,1.0
GENE235,HP:0000004,gene_hpo,1.0
GENE209,HP:0000004,gene_hpo,1.0
GENE227,HP:0000004,gene_hpo,1.0
GENE119,HP:0000004,gene_hpo,1.0
GENE11,HP:0000004,gene_hpo,1.0
GENE284,HP:0000004,gene_hpo,1.0
GENE123,HP:0000004,gene_hpo,1.0
GENE199,HP:0000004,gene_hpo,1.0
GENE86,HP:0000004,gene_hpo,1.0
GENE107,HP:0000004,gene_hpo,1.0
GENE157,HP:0000004,gene_hpo,1.0
GENE85,HP:0000004,gene_hpo,1.0
GENE138,HP:0000004,gene_hpo,1.0
GENE152,HP:0000004,gene_hpo,1.0
GENE227,HP:0000005,gene_hpo,1.0
GENE292,HP:0000005,gene_hpo,1.0
GENE255,HP:0000005,gene_hpo,1.0
GENE277,HP:0000005,gene_hpo,1.0
GENE97,HP:0000005,gene_hpo,1.0
GENE259,HP:0000005,gene_hpo,1.0
GENE170,HP:0000005,gene_hpo,1.0
GENE127,HP:0000005,gene_hpo,1.0
GENE239,HP:0000005,gene_hpo,1.0
GENE291,HP:0000005,gene_hpo,1.0
GENE212,HP:0000005,gene_hpo,1.0
GENE234,HP:0000005,gene_hpo,1.0
GENE270,HP:0000005,gene_hpo,1.0
GENE2,HP:0000005,gene_hpo,1.0
GENE54,HP:0000005,gene_hpo,1.0
GENE266,HP:0000006,gene_hpo,1.0
GENE278,HP:0000006,gene_hpo,1.0
GENE132,HP:0000006,gene_hpo,1.0
GENE242,HP:0000006,gene_hpo,1.0
GENE114,HP:0000006,gene_hpo,1.0
GENE109,HP:0000006,gene_hpo,1.0
GENE190,HP:0000006,gene_hpo,1.0
GENE117,HP:0000006,gene_hpo,1.0
GENE292,HP:0000006,gene_hpo,1.0
GENE279,HP:0000006,gene_hpo,1.0
GENE247,HP:0000006,gene_hpo,1.0
GENE173,HP:0000006,gene_hpo,1.0
GENE65,HP:0000006,gene_hpo,1.0
GENE208,HP:0000006,gene_hpo,1.0
GENE143,HP:0000006,gene_hpo,1.0
GENE121,HP:0000007,gene_hpo,1.0
GENE18,HP:0000007,gene_hpo,1.0
GENE86,HP:0000007,gene_hpo,1.0
GENE283,HP:0000007,gene_hpo,1.0
GENE58,HP:0000007,gene_hpo,1.0
GENE9,HP:0000007,gene_hpo,1.0
GENE187,HP:0000007,gene_hpo,1.0
GENE287,HP:0000007,gene_hpo,1.0
GENE36,HP:0000007,gene_hpo,1.0
GENE246,HP:0000007,gene_hpo,1.0
GENE142,HP:0000007,gene_hpo,1.0
GENE226,HP:0000007,gene_hpo,1.0
GENE282,HP:0000007,gene_hpo,1.0
GENE134,HP:0000007,gene_hpo,1.0
GENE31,HP:0000007,gene_hpo,1.0
GENE295,HP:0000008,gene_hpo,1.0
GENE201,HP:0000008,gene_hpo,1.0
GENE182,HP:0000008,gene_hpo,1.0
GENE264,HP:0000008,gene_hpo,1.0
GENE36,HP:0000008,gene_hpo,1.0
GENE245,HP:0000008,gene_hpo,1.0
GENE149,HP:0000008,gene_hpo,1.0
GENE215,HP:0000008,gene_hpo,1.0
GENE116,HP:0000008,gene_hpo,1.0
GENE239,HP:0000008,gene_hpo,1.0
GENE16,HP:0000008,gene_hpo,1.0
GENE62,HP:0000008,gene_hpo,1.0
GENE212,HP:0000008,gene_hpo,1.0
GENE28,HP:0000008,gene_hpo,1.0
GENE253,HP:0000008,gene_hpo,1.0
GENE84,HP:0000009,gene_hpo,1.0
GENE174,HP:0000009,gene_hpo,1.0
GENE67,HP:0000009,gene_hpo,1.0
GENE196,HP:0000009,gene_hpo,1.0
GENE269,HP:0000009,gene_hpo,1.0
GENE13,HP:0000009,gene_hpo,1.0
GENE267,HP:0000009,gene_hpo,1.0
GENE110,HP:0000009,gene_hpo,1.0
GENE113,HP:0000009,gene_hpo,1.0
GENE41,HP:0000009,gene_hpo,1.0
GENE14,HP:0000009,gene_hpo,1.0
GENE75,HP:0000009,gene_hpo,1.0
GENE26,HP:0000009,gene_hpo,1.0
GENE45,HP:0000009,gene_hpo,1.0
GENE215,HP:0000009,gene_hpo,1.0
GENE136,HP:0000010,gene_hpo,1.0
GENE51,HP:0000010,gene_hpo,1.0
GENE84,HP:0000010,gene_hpo,1.0
GENE222,HP:0000010,gene_hpo,1.0
GENE215,HP:0000010,gene_hpo,1.0
GENE1,HP:0000010,gene_hpo,1.0
GENE246,HP:0000010,gene_hpo,1.0
GENE132,HP:0000010,gene_hpo,1.0
GENE210,HP:0000010,gene_hpo,1.0
GENE10,HP:0000010,gene_hpo,1.0
GENE288,HP:0000010,gene_hpo,1.0
GENE296,HP:0000010,gene_hpo,1.0
GENE261,HP:0000010,gene_hpo,1.0
GENE281,HP:0000010,gene_hpo,1.0
GENE76,HP:0000010,gene_hpo,1.0
GENE295,HP:0000011,gene_hpo,1.0
GENE249,HP:0000011,gene_hpo,1.0
GENE87,HP:0000011,gene_hpo,1.0
GENE200,HP:0000011,gene_hpo,1.0
GENE235,HP:0000011,gene_hpo,1.0
GENE269,HP:0000011,gene_hpo,1.0
GENE132,HP:0000011,gene_hpo,1.0
GENE246,HP:0000011,gene_hpo,1.0
GENE157,HP:0000011,gene_hpo,1.0
GENE119,HP:0000011,gene_hpo,1.0
GENE274,HP:0000011,gene_hpo,1.0
GENE148,HP:0000011,gene_hpo,1.0
