,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
GENE88,-0.003922002059231032,-0.007713862114930728,0.0029224533786085445,0.002857320219567849,0.005483571140638187,-0.002283037776611677,0.014199385040480732,-0.044706721279047665,-0.004229742739765774,-0.01372330110292602,-0.0014061949001059075,0.0015497547798218943,0.025145466405044233,0.03820019214164292,0.005369742489099361,-0.009509063926721104,-0.002110065466299269,0.01593713656984536,0.002134669300024963,0.013134504523217991,0.007531244470112302,0.001112942120755385,-0.015142636691065692,-0.00783618139349195,-0.0047953952212762855,-0.0012787616872818692,-0.053016308610764465,-0.025334912185001876,0.06532069465350382,-0.004284979242621633,0.02299140097186789,-0.012277007539834834,0.01986150926947683,-0.0149724294705218,0.021781133522593386,-0.03295500496554109,0.0010298745875967875,0.003869588975910581,-0.025149104056534883,-0.0011352686231990605,-0.011186863756339222,-0.040405554290126634,-0.01581599618692143,0.0029826608099135636,-0.012616639785325756,0.01341390980104414,0.02276462592009438,0.007450754106408925,-0.031601290593510425,0.03361279686274893,0.007283899359650279,0.008100148309260825,0.019308223065276568,-0.0038386072989075124,-0.0015648214422837885,0.00251113659944525,-0.001047113721364516,0.012489859863665407,-0.008504798005894569,0.019152607958443275,0.00818402230427574,-0.03755746614568698,-0.05140925044885618,0.020619999314658584
GENE89,0.000946916400250118,0.0018624117059561677,-0.03089283781638853,-0.030204324482542833,-0.06661986539487783,0.027736609130884136,0.014057424907281292,-0.04425976022477701,-0.003492191882961366,-0.011330334648610114,-0.0013744928057254687,0.001514816186108801,-0.008640435534576465,-0.013126274625079115,-0.00039883120178085796,0.0007062743514048399,-0.004874467580956766,0.036816419577357234,0.0016863682895887269,0.010376132699878228,-0.006937647467027253,-0.0010252223408290233,0.002720444989065178,0.0014078063708620415,-0.045117748915380465,-0.01203130212780238,0.02059909959713916,0.00984369513945496,0.013413832895733554,-0.0008799354603799152,0.02675076534334611,-0.014284442614805942,0.004925528733435112,-0.003713067852285691,-0.015668309581723317,0.023706260261053224,0.011933689029697565,0.04483892705716061,0.013516244030728384,0.0006101437139513559,-0.001186523395996783,-0.004285574271543205,-0.0054599437468617045,0.0010296638950606455,0.026247288821607543,-0.027905906070526423,0.01734255748182812,0.005676136819772365,0.010022649496406369,-0.010660617817248998,0.0006480423375601924,0.0007206633131141179,-0.010445811033834674,0.0020766989454144417,0.005128608865691168,-0.008230100303381128,-0.003890271240297356,0.04640273700132568,-0.014964134570673695,0.033698884167602014,-0.00855828234306105,0.03927499063594369,-0.051508293429726106,0.020659724970642397
GENE90,-0.0025551747198008516,-0.005025562243576452,0.0001358495403472367,0.00013282184116062036,0.02485884120868811,-0.010349765163367114,0.013405993713239792,-0.04220873106108675,-0.003583140748315208,-0.011625416108880212,0.0006598483535433303,-0.0007272129487764136,0.01760177253697342,0.026740052545257128,0.0029936084220023394,-0.005301262381608366,0.004100711588097425,-0.030972309464712442,0.008836083231525724,0.05436794128752478,-0.05406616814582207,-0.007989717512970868,-0.027295555097321098,-0.014125209852314077,0.005048230433029442,0.0013461838635719166,0.004206333642783237,0.0020100813552135343,-0.020324735527111566,0.001333284502062846,-0.03247309413857633,0.01734006649133305,0.003817672394331658,-0.002877919794017353,0.0016777050715971575,-0.0025383793229967334,0.004508094108142797,0.016938442285432603,-0.015820545420583598,-0.000714163366515733,0.01878920963102409,0.06786427781286336,0.007335958045042775,-0.0013834521901444853,0.0050184198140671744,-0.005335543526251964,0.04801921560664991,0.015716461545365337,0.011346038888032347,-0.012068244466528126,0.021129040957172027,0.02349680534215311,-0.022650709417965674,0.004503116532437669,-0.0005694943676414433,0.0009138922250927922,0.0025195929001829223,-0.03005343316078061,-0.011539413473883755,0.025986491646537317,0.0022302729854579554,-0.010234991918730871,-0.05040908820976634,0.02021883912452742
GENE91,-0.005642890576625066,-0.011098535691809967,-0.00226092563124471,-0.0022105360408419842,0.001027542734157118,-0.00042780859753566456,0.0023456253671552867,-0.007385194444373073,-0.0001984442675405223,-0.0006438477711675447,-0.0034920411414610386,0.0038485472034515073,-0.009802351797839564,-0.014891420826552468,0.006915807702075973,-0.012246929471463686,0.0007804763934208598,-0.0058948686996434085,0.0009891176598589883,0.006085987359852762,-0.006738775699066384,-0.000995833736054656,-0.0016816453474648584,-0.0008702366867212801,0.0061928678675140705,0.001651418037087045,-0.004910430374929759,-0.0023465481773309277,-0.009671105255684131,0.0006344158691763985,0.017762335863042895,-0.009484777877715435,0.009016048801775834,-0.006796671539700624,0.0002671777366611889,-0.00040424175487522484,0.002365081101969499,0.008886413811485007,-0.0016662558519390752,-7.521731122833435e-05,-0.0014833643640314853,-0.005357726763138393,-0.007311275909647248,0.0013787975078166127,-0.002573126236953297,0.0027357270902932454,-0.003634841076912861,-0.0011896662468785658,0.0014441942264943506,-0.0015361210334705997,0.00372166470555921,0.0041387222123588484,-0.004143385216134186,0.0008237334258604976,-0.0024543339542676726,0.003938575771832394,0.0006036564490142855,-0.007200349207687135,-0.0007779815291895517,0.0017519963692438085,0.00017354146453224306,-0.0007964027267662705,-0.04865375501681399,0.019514783552433895
GENE92,4.789418864056413e-05,9.419912628814159e-05,0.0635933922645077,0.06217607674371235,-0.003062639316904075,0.0012751035916738385,0.007448417787531145,-0.023451321099310765,0.01577371571636126,0.051177450640785986,-0.020806578328780856,0.022930743252102124,-0.0013697609503348855,-0.002080897234039901,0.020429150476865304,-0.03617717204268244,-0.0009004803716039882,0.006801248060742506,-0.010853114909411547,-0.06677862789661879,0.002018639134482611,0.0002983077402791031,0.03131767004028032,0.016206618983465957,-0.007056604893372788,-0.0018817460425146286,-0.006930053174852739,-0.0033116656595488093,0.06092464658444329,-0.003996602414643583,-0.05087140654331462,0.02716444476169512,-0.012780403756354827,0.009634398436217897,-0.009815629273970857,0.014851114664352868,0.0018187446167074767,0.006833641885692889,0.020498518926826588,0.0009253341712442364,-0.007612029764914579,-0.027493700524424094,-0.04256692305057236,0.008027486329725324,0.03682079519238804,-0.039147572881316234,0.02625971419108155,0.008594679922662345,0.06538429007790494,-0.0695461741950193,0.023872146310646002,0.02654730880107617,0.006475881658969992,-0.0012874497315953548,0.030446977079652677,-0.04885958002697415,0.001744865127939837,-0.02081256360633946,0.02783169994032016,-0.0626763430953334,0.006863688559056998,-0.031498295227847,-0.05786173456838054,0.02320805918638927
GENE93,-0.0029576127014436147,-0.005817084291071744,-0.0022395568632085096,-0.0021896435217605803,0.0011186002547427087,-0.00046571961464654727,0.0022873775300992984,-0.007201801303828918,-0.0001859245597492695,-0.0006032278729111339,-0.0033859590298505804,0.0037316350602561235,-0.009760761005398726,-0.014828237418578586,0.006872729962270031,-0.012170644811172299,0.0007858698872771952,-0.005935605278460448,0.0009745711155941257,0.005996483261282619,-0.006748937864392995,-0.000997335466860893,-0.0016334928701357153,-0.0008453182029330644,0.00616418962621887,0.001643770568101751,-0.004834787898383734,-0.0023104008945236823,-0.0095913648281962,0.0006291849683356163,0.017602218493963193,-0.009399277992351551,0.00894786232599357,-0.006745269746128856,0.00026075427585861577,-0.00039452301446049306,0.002339369818565289,0.008789807778075028,-0.0016130118632239668,-7.28137969867777e-05,-0.0014842415544816068,-0.005360895065455023,-0.007255350992178875,0.0013682509031222828,-0.0025023651462419793,0.002660494468582906,-0.003562799644768634,-0.0011660874277815913,0.0014375976698421577,-0.0015291045884273898,0.0036748778239701924,0.004086692295265508,-0.004126897429344855,0.0008204555406559193,-0.0024656724262858394,0.003956771107924577,0.000600703601168574,-0.007165127956127509,-0.000759952003441878,0.001711394295204837,0.00017549707324678498,-0.000805377251194457,-0.04819734120847409,0.019331718202657385
GENE94,-0.004884276822366332,-0.009606480917114314,-0.0023296112422942147,-0.002277690845322926,0.001078931773354444,-0.0004492039829117747,0.002374735615324501,-0.007476847973561465,-0.000212611167228602,-0.0006898119448953434,-0.0035167040140669068,0.003875727934018929,-0.010024921728150142,-0.01522954197991913,0.007085568412513281,-0.012547551978235707,0.0008030705398957386,-0.006065520276004525,0.001005183220793804,0.006184837885676125,-0.006876527166047717,-0.0010161901871574936,-0.0016950991842239122,-0.0008771989289934342,0.0063418270516951295,0.001691140164025482,-0.004992108649917091,-0.0023855797881399492,-0.009875067328598927,0.0006477955990362521,0.01811005990826058,-0.009670456459466195,0.00921563569921806,-0.006947128421131378,0.0002407773952338163,-0.00036429785655015716,0.0024180746216177777,0.00908552848223755,-0.0016838291064076641,-7.601059453421354e-05,-0.0015228280183752095,-0.0055002645523528826,-0.00746543847262805,0.001407870266150913,-0.0026144681765415912,0.002779681507481452,-0.0036694148898807283,-0.0012009820919027183,0.0014762350807326567,-0.0015702013733742551,0.003784688508385912,0.004208808593938732,-0.004255486587337077,0.0008460199480465209,-0.0025148629177221327,0.0040357092155275075,0.000618965617716032,-0.007382955325640374,-0.0007851243175343152,0.0017680817630183175,0.00017863108005759896,-0.0008197595867162024,-0.04968019474253847,0.01992648351413699
GENE95,-0.003222438153887399,-0.0063379476138911055,-0.002211042331504563,-0.0021617644977235946,0.0011085765598444661,-0.0004615463353132447,0.00229249362457494,-0.0072179093119650335,-0.0001726003549192564,-0.0005599978028834111,-0.003408158598597836,0.0037561010057473388,-0.009726078125180237,-0.01477554829096289,0.006832013543409277,-0.012098541720456138,0.0007801579554278768,-0.005892463565838673,0.0009751930363776588,0.006000309906161226,-0.006749782328767329,-0.0009974602589819554,-0.0016432555909585806,-0.0008503703251507965,0.006133173431476653,0.0016354996499205663,-0.00483510653043789,-0.0023105531592762254,-0.009564083805194823,0.000627395357586703,0.01757643028685224,-0.00938550753906218,0.008914206624651992,-0.006719898682541455,0.0002918036059133845,-0.0004415008645834126,0.002328056845204655,0.008747301090825608,-0.001617047851661542,-7.299598761378405e-05,-0.0014747522691113178,-0.005326620952213363,-0.007235778584562746,0.0013645598391853505,-0.0024967407681304172,0.0026545146750753517,-0.0035857768739577215,-0.0011736077659297082,0.001433146437687105,-0.0015243700234964447,0.0036764414954701323,0.004088431195054077,-0.004094045093998744,0.0008139242708534422,-0.002457164679751256,0.003943118359358826,0.0005968355947960424,-0.0071189907920746025,-0.0007645223008631162,0.001721686499052793,0.0001743367403206325,-0.0008000523433470224,-0.0480468155353682,0.01927134309021784
GENE96,-0.0049054043365071,-0.009648034880741004,-0.0022539762564045152,-0.002203741547766545,0.0010656297441411237,-0.0004436657972257081,0.002354587022362365,-0.007413410188956347,-0.00018438090133645138,-0.0005982195094000516,-0.0035105648169373046,0.003868961979957259,-0.009868805110597206,-0.014992374583977355,0.0069433566877778324,-0.012295714877223266,0.0007865576875213338,-0.005940800172457199,0.0009954148469979841,0.006124733611068257,-0.0068207105448126115,-0.0010079417935410968,-0.0016908892937155615,-0.0008750203476576172,0.006226049473395528,0.001660266393555232,-0.004937980040142457,-0.002359713340413371,-0.009727805656528128,0.0006381353648424131,0.017882270708647674,-0.009548820995643765,0.009064156080444814,-0.006832936801676301,0.0002946459146561675,-0.0004458012972782829,0.0023725450663110432,0.008914458463212978,-0.0016684116378802643,-7.531462666875155e-05,-0.0014925048489666467,-0.005390741052784716,-0.007356725164398415,0.0013873685588831387,-0.002570596317656971,0.002733037300474224,-0.003668750651931909,-0.0012007646899721003,0.0014543747760217196,-0.0015469496020761137,0.0037477387360420195,0.004167718153063481,-0.004156150373809182,0.0008262712268407997,-0.0024794800347293718,0.003978928773953715,0.0006060994127059619,-0.007229488615889412,-0.0007839359585503876,0.001765405606134003,0.00017527913432717143,-0.0008043771031876685,-0.04890629112905153,0.01961607455387428
GENE97,0.0006700464224978045,0.0013178590005034501,-0.03593535784010251,-0.035134461102273556,0.0021134242562617384,-0.0008799060486870045,0.004744908896078599,-0.014939331450390636,0.016741761531968897,0.054318252582268155,0.006556604644015591,-0.007225975137369541,0.013250132208113594,0.02012917907740895,0.002966090516809895,-0.005252532015090702,0.0008413053270907098,-0.006354304218953774,-0.0044789772041247755,-0.027558904016791556,-0.019176222661630157,-0.002833798053137842,-0.0006146441926222353,-0.0003180729673512757,-0.05032806082480298,-0.013420707367853254,0.02775275017907656,0.013262211328995199,0.038418614353365146,-0.0025202267965416364,-0.007074669155762329,0.003777750067227251,0.035616373415872093,-0.026849099518555016,0.014146127639873999,-0.02140318850401769,0.0009751392615726103,0.003663929746399747,-0.007736105090857739,-0.00034921949329252933,-0.0025831210999151706,-0.009329910698280043,0.10308016964726271,-0.019439381411856835,-0.030684994105089666,0.03262403858513338,-0.06398481277832495,-0.020941925785617203,-0.007793391867005083,0.008289462005429918,0.0059503581800278435,0.006617167724535849,-0.05407647702080653,0.010750774873974574,0.0174907115972661,-0.028068100842314543,0.0032180449192400953,-0.03838449373379464,0.009093732263509183,-0.020478874254429017,-0.003656790102025546,0.016781451143769572,-0.05476034084662316,0.0219641053092421
GENE98,-0.004433154182654808,-0.008719205034260604,-0.011732335214872049,-0.011470854891161003,0.003317789237365288,-0.0013813330709991276,0.00015820036926996627,-0.0004980933889064332,0.005238909627489689,0.01699751939831798,0.0028094894029245462,-0.003096313057820815,-0.0008155534100857049,-0.001238962780216996,-0.00531670190941921,0.009415136468573827,-0.0017925575726274751,0.013539027722379027,-0.006189897391511609,-0.03808610321333524,0.050072701156348,0.007399576316775635,0.024407051501451393,0.012630434629558988,0.012729653934974364,0.003394546850315407,-0.044767283303199006,-0.021392949093730518,0.015150857981916246,-0.0009938827549945213,-0.011899860777355801,0.006354318323854114,0.011124080855115117,-0.008385793535012677,-0.024815003435604575,0.037545271029719524,0.00709564021046977,0.026660732739836317,-0.015156218239901873,-0.000684174632044185,0.001755936433565852,0.0063422230253055,-0.02982082914157572,0.005623763267799912,0.018252284325646222,-0.019405681684910914,-0.008783696014076423,-0.0028748620502718905,0.029884246251304418,-0.03178645807737224,0.04709569723212964,0.052373339261321705,-0.01390413825897779,0.0027642381396516444,0.005965873920932244,-0.009573695723818169,0.0023519665486279565,-0.028054004065681332,0.008061040111500318,-0.018153275467075975,0.0041720282255041825,-0.019145941080387578,-0.052330875723611066,0.020989658711905203
GENE99,-0.0014407467661366074,-0.002833685890182578,-0.002713702146152604,-0.002653221457300935,-0.02022671352942931,0.008421218563603918,0.01494674905653633,-0.047059794645571515,0.013335656923011474,0.04326722607482596,-0.045685888557750055,0.05035000778156947,-0.018266462031060523,-0.02774982766653136,-0.008948909239661766,0.015847268320054033,0.004551438539530014,-0.03437660999255233,0.0036522630575382695,0.02247217667330094,0.04701577785128422,0.006947834414142371,0.002943488517934071,0.0015232294366414921,0.02157014994918151,0.005751993333428776,0.007622953529039361,0.003642782066674025,-0.016799504675663813,0.0011020325059829862,-0.020991260311156116,0.011208967275462492,-0.02597971217172256,0.019584584579044544,-0.0039836134266585,0.006027234538557934,-0.00027688711226161707,-0.0010403590204896371,0.01488675852313817,0.0006720108125713091,-0.005254735238951342,-0.018979447198265872,0.014144778303526858,-0.002667494061849098,0.016057469014967962,-0.017072171724388407,-0.029449008627087082,-0.009638520866897189,-0.014491431335273312,0.015413849516103433,-0.01146112406715585,-0.012745481527253587,-0.003284875988080054,0.0006530558975426889,-0.011499450744724578,0.018453665612130788,0.0014697942289569747,-0.017531547503902952,-0.01965915986913679,0.0442719723037475,0.008517856141339266,-0.039089469916895936,-0.05159423980815643,0.020694197643338418
GENE100,-0.0051650885640817925,-0.01015878635273952,-0.0006317000012044765,-0.0006176212080418829,0.0027373017003694843,-0.0011396520675394518,0.02433439356032481,-0.07661676525388761,0.009280032207815701,0.030108846818365672,-0.03932498077191145,0.04333970839536043,0.006876073389626876,0.010445911816974709,-0.011117995216794083,0.019688416617380897,0.007324224965930959,-0.05531921896005628,0.010666820203307763,0.0656323666654598,0.00011322594979345961,1.6732152194425636e-05,-0.02082616842982021,-0.010777359113671437,0.01971864849791796,0.005258263617614089,0.014753720705566254,0.0070503629594774134,-0.02645438861716373,0.0017353842714342154,-0.06318463922107731,0.03373949647818754,-0.02788713190126762,0.02102247668401027,-0.002410541931535135,0.0036471665370850902,0.0019835923821684845,0.0074530309876405946,0.0007062346292510442,3.18805001336267e-05,0.013405966093943998,0.048420674696561666,0.025663341369295732,-0.004839723128974609,0.021446721234409164,-0.022801981277223497,0.01907940853739431,0.006244599933547472,-0.0043307971381896775,0.004606463904662355,0.005623350012152221,0.006253514339537028,-0.020351073934370353,0.004045933210994011,-0.009204161193029732,0.014770315266947644,0.0031785282478632806,-0.03791314312715799,-0.028209109502091753,0.06352626067966412,0.009815607881477874,-0.045045009287835454,-0.055406688844400184,0.0222233523349191
GENE101,5.802729094200213e-05,0.00011412908878417045,-0.010130121834270197,-0.00990435028172368,-0.007086794142892768,0.0029505259124640543,0.0019432375461565874,-0.006118277594932742,-0.005442571692914741,-0.01765829619233049,-0.019035781782872945,0.020979164270482506,0.012727650078061568,0.019335440856886075,-0.005288506984848882,0.009365207195297504,-0.005155599465386371,0.03893978366622171,0.0012075693507846783,0.007430108776003521,-0.009960311220924995,-0.0014719014815663507,0.020681022882114774,0.010702247568471516,-0.04201844393490829,-0.011204827503011062,0.025050438516495025,0.011970857206801766,-0.01110208611452616,0.0007282869357535908,0.012664169654506757,-0.006762445947699854,-0.025104303327309233,0.01892466508335091,-0.03017776847686918,0.04565917145554577,0.02522340974753745,0.09477292620816136,-0.01417689382502336,-0.0006399664456349488,-0.007656478655743642,-0.027654244365004882,-0.0188496325316744,0.0035547593442122774,0.028442132938746135,-0.030239446657846662,0.015322159907556608,0.005014870275094503,-0.026548553088287272,0.02823843916487952,-0.010499057212034398,-0.011675603454381605,-0.02783737873455483,0.005534261999752911,0.03382115923180607,-0.054274275957456784,-0.004254390831629534,0.050745916329952685,-0.017004888471097202,0.03829461464437335,-0.014161992509655308,0.06499109294448267,-0.05368648931978086,0.021533388705631585
GENE102,-0.0008720280902905701,-0.0017151200706321808,0.010574184836906211,0.010338516385272303,0.039997593710199245,-0.016652654825103027,0.006029233094359502,-0.01898302234269184,-0.007633869247160686,-0.02476790970624422,-0.01088560862638446,0.01199693157664719,-0.009149533682162347,-0.013899680325473182,-0.015665889093439283,0.02774210144355906,-0.0011322584034850589,0.008551846896170221,-0.0099930459329413,-0.06148667009238437,-0.008187899233793986,-0.0012099803656554224,0.003089340598059183,0.0015987066061586102,-0.026900052733199644,-0.007173289214715663,0.07876292695705613,0.037638452962481604,0.0506724862870052,-0.0033240698535695738,-0.01814944954432377,0.009691489838837572,0.008961962455849848,-0.006755899008836891,-0.05052655451638213,0.07644702481860256,-0.022631991726346095,-0.08503608763815881,-0.023790214081354386,-0.0010739262728844822,0.006668177912087635,0.0240846255493427,-0.06526550289001269,0.012308099686459212,-0.0295769487665473,0.0314459737057702,0.01697748621512702,0.005556650725466143,-0.041369290563124536,0.04400255603294659,-0.002177588440886779,-0.002421613541974198,-0.028135085251678297,0.005593448099151813,-0.047486679459218285,0.07620392688519016,-0.0005682533492709762,0.006778064841136649,0.007782478783647421,-0.01752596181411813,-0.004158609408996353,0.019084360511816886,-0.05562361248537181,0.02231035934803751
GENE103,-0.002684370853465087,-0.005279667454592938,-0.03155664424756388,-0.030853336559710877,0.00028502367276287815,-0.00011866715967685717,-0.005585036328428944,0.017584470155332956,-0.008739856508092218,-0.02835625943140843,0.02339762721082463,-0.025786314972206528,0.028052561464454784,0.04261655841835823,-0.009355643407686734,0.01656753772082281,-0.005133120769594788,0.03877000407858689,-0.00855670307330015,-0.05264893031384898,0.007756979207889907,0.0011463004453704983,0.039677271618847224,0.02053263932479946,0.05344284800574869,0.014251310545951683,-0.012552450948079271,-0.00599844181553471,0.0031129478107169133,-0.00020420659674557628,-0.02906536999020153,0.015520401168874185,0.01898137988635206,-0.014308951436954757,-0.011991176724874068,0.018142732934491323,0.00459876731212212,0.01727913234105242,0.02547850715339832,0.001150138377582266,-0.004651756624580245,-0.0168015637745116,-0.029419534345844482,0.005548085059085087,0.06385899312571461,-0.06789436714917318,-0.03715910740574177,-0.01216199963336116,0.015027344679988069,-0.0159838751718163,0.05021556362422591,0.055842824386425786,-0.01550889112512982,0.00308327402628545,-0.004280615849070439,0.0068692892596594265,0.0025905268434691054,-0.03089952560819146,0.01084427714907998,-0.024421060757124424,0.009068399906548471,-0.04161598170472319,-0.054155724001909766,0.021721596445276662
GENE104,-0.005589940935083937,-0.010994393412505979,-0.0022200176260729174,-0.0021705397585487824,0.0010128201668546679,-0.00042167898300926544,0.002314812397892016,-0.007288179902918946,-0.00019061890355441,-0.0006184585612726184,-0.0034509383797283718,0.0038032482186135994,-0.009658787271145369,-0.014673322167489927,0.006808223780919632,-0.01205641337393401,0.0007682135844160642,-0.005802248795208845,0.0009758437250007659,0.006004313557997718,-0.006650143474605156,-0.0009827359623400184,-0.001661595483311413,-0.0008598610582474102,0.006098786808780305,0.0016263299582413458,-0.004843429416217496,-0.002314530418083514,-0.009530912395185224,0.00062521934270974,0.017513323751081257,-0.009351809748465542,0.008882529709457541,-0.006696019310024614,0.00027476362579812043,-0.00041571925736224837,0.0023289346990240344,0.00875059948608933,-0.0016441837195262294,-7.422094176248065e-05,-0.001460294778957382,-0.005274402303981171,-0.0072057952510610835,0.0013589054300207901,-0.0025350438428953805,0.0026952381956594452,-0.0035930768029852358,-0.0011759969980817831,0.0014232693757198953,-0.0015138642602421826,0.0036716583069650102,0.004083111992471833,-0.0040761099716015,0.0008103586453938586,-0.002419056669293811,0.003881964787963437,0.000594173964330365,-0.007087243150107069,-0.0007688434526079491,0.001731417632612978,0.000170875753339503,-0.0007841694563579904,-0.04794209828498685,0.019229341512442523
GENE105,-0.002053457316828763,-0.004038775697129123,-0.0021934592928476823,-0.0021445733349000945,0.0011438676309745326,-0.00047623946986016785,0.0022592208479378876,-0.007113150074360591,-0.00016634839034403455,-0.0005397134504701993,-0.0033505030568449557,0.003692559350598423,-0.009672913273165676,-0.014694781940105674,0.006788398950951833,-0.012021306369104109,0.0007796221511916211,-0.005888416684154538,0.0009654405340383124,0.005940303287764918,-0.006730185719954773,-0.000994564337669349,-0.0016167372658294544,-0.0008366473249756657,0.006098435855798445,0.0016262363715385765,-0.004785184049717623,-0.002286696695138159,-0.00949511062811608,0.0006228707787583887,0.01744420465026373,-0.009314901352890976,0.008852438634377862,-0.006673335409561165,0.0002885009145667987,-0.0004365038698396151,0.0023084637142131523,0.008673683036160135,-0.001588324753624374,-7.169938349264287e-05,-0.0014697291306429298,-0.005308478003616497,-0.007185519390964637,0.0013550817054458555,-0.0024571490799990725,0.002612421111139053,-0.0035422317235198945,-0.0011593556446966335,0.0014251209242882878,-0.001515833664805793,0.0036431465014198396,0.00405140509454844,-0.004071804648003252,0.0008095027175059054,-0.0024531901016269886,0.003936740182062996,0.000593370968441695,-0.007077665101499784,-0.0007540774836194119,0.001698165012742644,0.0001745436092143831,-0.0008010016896690162,-0.047675938772577225,0.019122586231718603
GENE106,-0.0002981553429436555,-0.0005864171332812269,0.017442485219155066,0.017053741921431192,0.018167941759788916,-0.007564066608616656,-0.0035682373874734636,0.011234584729159615,0.012116838797678267,0.03931279925676209,0.003626791615833518,-0.003997054491971224,-0.007328916135570459,-0.011133856101893713,0.0072629112397280034,-0.01286160135478317,-0.007188685263423062,0.05429549965655242,-0.0009266047585428326,-0.0057013488656908855,0.015643788147112293,0.0023117866942425655,-0.043507108984567895,-0.022514546499727697,0.06294492282870334,0.016785176613834767,0.028805444116795684,0.013765262355530859,-0.008880959399713614,0.0005825830065679414,-0.005363536853380569,0.002864035230811556,0.029522296714295924,-0.022255131740762497,0.011659872413119962,-0.017641467230040266,-0.0023551011364840078,-0.008848915688036389,-0.0050403089150089205,-0.00022752717351675505,0.002877851426645831,0.010394439817175643,-0.0157372163723857,0.0029678041127658163,-0.015132875787655046,0.016089151652096654,-0.024884775011888485,-0.008144668849719377,0.011927686649503116,-0.012686915656369358,0.015800089158592892,0.017570680093840312,0.02855811115230121,-0.005677548552325315,0.011004186252265385,-0.017658893275930804,-0.0017166595891800773,0.020476130973184157,-0.020967210989117767,0.047217673103840056,-0.0057144740205464705,0.026224411003251,-0.05228697521597669,0.020972050432667703
GENE107,-0.0021792269366892373,-0.004286141580981136,0.039622578846922434,0.03873950445862597,-0.03141170448443441,0.01307799354224754,-0.008083253437882056,0.025450099243386638,0.0006000677078697076,0.001946905602513797,0.00988083333285023,-0.010889577742776255,0.00034976319973239057,0.0005313491195045329,-0.005877744103048106,0.01040866382964087,0.0035800564095593143,-0.027039847264521827,0.004863780241814053,0.02992657625484081,-0.03188981531900021,-0.00471257025747463,-0.013015993282667086,-0.006735662121487078,0.0021252488395659503,0.0005667284272883307,-0.024568606104724267,-0.011740603872309036,0.004873867007136989,-0.00031972132365770694,0.0032082145972616273,-0.0017131306982194738,-0.009095481889985298,0.006856551496189461,-0.02144104114045083,0.03244044285009257,0.011074841333809924,0.04161194426137437,0.06412607611719354,0.002894748138184707,0.0023309397465034703,0.008419063155298796,0.009163549317089976,-0.0017281086252651397,-0.03325798165188436,0.03535961822116697,-0.03459039053832075,-0.011321270784344964,-0.009003445227807631,0.009576538483821641,0.0250344315329887,0.027839842128870758,0.018801254783860397,-0.0037378185241571282,-0.011926939270028117,0.019139674924582836,-0.00272570396218151,0.03251190374347864,0.0048539148822166695,-0.010930903795517291,0.0024255855206924207,-0.011131304716666034,-0.05178386546726118,0.020770255569230362
GENE108,-0.00022174500316306895,-0.00043613194313573805,-0.0022343246097124955,-0.002184527880287049,0.001236681941060176,-0.0005148819112001361,0.002275502694385718,-0.007164413419144613,-0.0001619559163504126,-0.0005254621716312943,-0.003360672439530289,0.0037037669359930477,-0.0098888426948871,-0.01502281504420182,0.006930416991407968,-0.012272800482310825,0.0008031863595365883,-0.006066395051438365,0.0009796616476533133,0.006027805029181872,-0.006907489510093233,-0.0010207656988119533,-0.001623782135359386,-0.0008402929830374901,0.006232966596506934,0.0016621109447575682,-0.0048532245917815246,-0.0023192112402541645,-0.009679737064963835,0.0006349821081575662,0.017773553247024412,-0.009490767765321113,0.009028983190164043,-0.006806422018139057,0.00029090865103815295,-0.00044014679169612563,0.0023489804166840008,0.008825918062744608,-0.0015911578424434147,-7.182727341014778e-05,-0.0015076303573120513,-0.0054453724992676025,-0.007328318430761245,0.0013820114729205571,-0.0024698091182200122,0.0026258811618072933,-0.003581076251784132,-0.0011720692745841646,0.0014565973996821695,-0.0015493137016491952,0.0037024961692562366,0.004117405609910213,-0.00416364345473941,0.0008277609027707304,-0.0025232748824904343,0.004049208258953257,0.0006063575645808149,-0.007232567823691367,-0.0007604649610971337,0.0017125494639535321,0.00018034157289059747,-0.0008276092447791205,-0.0485639044588138,0.01947874493237603
